time,vehicle_1,vehicle_2,vehicle_1_type,vehicle_2_type,vehicle_1_latitude,vehicle_1_longitude,vehicle_2_latitude,vehicle_2_longitude,vehicle_1_speed,vehicle_2_speed,distance_m,relative_speed
48.0,bike_001,car_002,motorcycle,car,12.917071,77.627909,12.916893,77.628411,15.34,14.13,54.408427440824475,1.209999999999999
48.0,bike_001,car_003,motorcycle,car,12.917071,77.627909,12.917093,77.627733,15.34,15.81,19.075120260938533,0.47000000000000064
48.0,bike_001,car_004,motorcycle,car,12.917071,77.627909,12.917416,77.626634,15.34,16.34,138.18742710292904,1.0
48.0,bike_002,car_005,motorcycle,car,12.917681,77.624952,12.917665,77.625572,10.14,16.52,67.1961262572115,6.379999999999999
48.0,bike_002,car_006,motorcycle,car,12.917681,77.624952,12.917623,77.624015,10.14,13.78,101.55291540067502,3.639999999999999
48.0,bike_003,car_006,motorcycle,car,12.917544,77.623552,12.917623,77.624015,13.43,13.78,50.18057982892529,0.34999999999999964
48.0,car_002,car_003,car,car,12.916893,77.628411,12.917093,77.627733,14.13,15.81,73.48343276116546,1.6799999999999997
48.0,car_003,car_004,car,car,12.917093,77.627733,12.917416,77.626634,15.81,16.34,119.11238912712388,0.5299999999999994
48.0,car_004,car_005,car,car,12.917416,77.626634,12.917665,77.625572,16.34,16.52,115.1015245952271,0.17999999999999972
49.0,bike_001,car_002,motorcycle,car,12.917032,77.628043,12.916864,77.628535,15.2,13.87,53.32452342454347,1.33
49.0,bike_001,car_003,motorcycle,car,12.917032,77.628043,12.91705,77.627878,15.2,16.42,17.882917503801412,1.2200000000000024
49.0,bike_001,car_004,motorcycle,car,12.917032,77.628043,12.917376,77.62678,15.2,16.48,136.8868823960012,1.2800000000000011
49.0,bike_002,bike_003,motorcycle,motorcycle,12.917681,77.625051,12.917571,77.623686,10.78,14.8,147.94002467509114,4.020000000000001
49.0,bike_002,car_005,motorcycle,car,12.917681,77.625051,12.917648,77.625723,10.78,16.54,72.83195325275176,5.76
49.0,bike_002,car_006,motorcycle,car,12.917681,77.625051,12.917643,77.624137,10.78,13.36,99.06011703908858,2.58
49.0,bike_003,car_006,motorcycle,car,12.917571,77.623686,12.917643,77.624137,14.8,13.36,48.879970227304156,1.4400000000000013
49.0,car_002,car_003,car,car,12.916864,77.628535,12.91705,77.627878,13.87,16.42,71.20732909411437,2.5500000000000025
49.0,car_003,car_004,car,car,12.91705,77.627878,12.917376,77.62678,16.42,16.48,119.00406018806156,0.05999999999999872
49.0,car_004,car_005,car,car,12.917376,77.62678,12.917648,77.625723,16.48,16.54,114.55983497346574,0.05999999999999872
50.0,bike_001,car_002,motorcycle,car,12.916993,77.628174,12.916844,77.628661,14.92,13.87,52.782419240903884,1.0500000000000007
50.0,bike_001,car_003,motorcycle,car,12.916993,77.628174,12.917009,77.628017,14.92,15.87,17.01586554884979,0.9499999999999993
50.0,bike_001,car_004,motorcycle,car,12.916993,77.628174,12.917334,77.626922,14.92,16.16,135.69469872957634,1.2400000000000002
50.0,bike_002,bike_003,motorcycle,motorcycle,12.91768,77.62516,12.917592,77.623819,11.79,14.73,145.33882458961003,2.9400000000000013
50.0,bike_002,car_005,motorcycle,car,12.91768,77.62516,12.917618,77.625871,11.79,16.44,77.05887661450818,4.650000000000002
50.0,bike_002,car_006,motorcycle,car,12.91768,77.62516,12.917662,77.624256,11.79,13.13,97.97628386521315,1.3400000000000016
50.0,bike_003,car_006,motorcycle,car,12.917592,77.623819,12.917662,77.624256,14.73,13.13,47.36262942046019,1.5999999999999996
50.0,bike_003,car_007,motorcycle,car,12.917592,77.623819,12.917496,77.623225,14.73,9.76,64.37852014243211,4.970000000000001
50.0,car_002,car_003,car,car,12.916844,77.628661,12.917009,77.628017,13.87,15.87,69.7982022881341,2.0
50.0,car_003,car_004,car,car,12.917009,77.628017,12.917334,77.626922,15.87,16.16,118.67893107021173,0.2900000000000009
50.0,car_004,car_005,car,car,12.917334,77.626922,12.917618,77.625871,16.16,16.44,113.90968319098256,0.28000000000000114
50.0,car_006,car_007,car,car,12.917662,77.624256,12.917496,77.623225,13.13,9.76,111.74114963448658,3.370000000000001
51.0,bike_001,car_002,motorcycle,car,12.916949,77.628321,12.916833,77.628795,16.6,14.62,51.37317091543837,1.9800000000000022
51.0,bike_001,car_003,motorcycle,car,12.916949,77.628321,12.916968,77.628157,16.6,15.83,17.77454638893651,0.7700000000000014
51.0,bike_001,car_004,motorcycle,car,12.916949,77.628321,12.917292,77.627063,16.6,15.93,136.34501974293434,0.6700000000000017
51.0,bike_002,bike_003,motorcycle,motorcycle,12.91768,77.625249,12.917612,77.623946,9.7,13.89,141.22030783223056,4.190000000000001
51.0,bike_002,car_005,motorcycle,car,12.91768,77.625249,12.917586,77.626011,9.7,15.68,82.58641267724126,5.98
51.0,bike_002,car_006,motorcycle,car,12.91768,77.625249,12.917682,77.62438,9.7,13.65,94.18294461446257,3.950000000000001
51.0,bike_003,car_006,motorcycle,car,12.917612,77.623946,12.917682,77.62438,13.89,13.65,47.03748442914872,0.2400000000000002
51.0,bike_003,car_007,motorcycle,car,12.917612,77.623946,12.917521,77.62333,13.89,11.8,66.76285777957906,2.09
51.0,car_002,car_003,car,car,12.916833,77.628795,12.916968,77.628157,14.62,15.83,69.14768431710752,1.2100000000000009
51.0,car_003,car_004,car,car,12.916968,77.628157,12.917292,77.627063,15.83,15.93,118.57056093457618,0.09999999999999964
51.0,car_004,car_005,car,car,12.917292,77.627063,12.917586,77.626011,15.93,15.68,114.01817520004215,0.25
51.0,car_006,car_007,car,car,12.917682,77.62438,12.917521,77.62333,13.65,11.8,113.80034060821492,1.8499999999999996
52.0,bike_001,car_002,motorcycle,car,12.91691,77.628465,12.916823,77.628923,16.25,13.97,49.63887085125307,2.2799999999999994
52.0,bike_001,car_003,motorcycle,car,12.91691,77.628465,12.916926,77.628295,16.25,15.72,18.424824178572916,0.5299999999999994
52.0,bike_001,car_004,motorcycle,car,12.91691,77.628465,12.917249,77.627207,16.25,16.39,136.3450044412723,0.14000000000000057
52.0,bike_002,bike_003,motorcycle,motorcycle,12.917679,77.625357,12.917633,77.624078,11.78,14.57,138.6191289940876,2.790000000000001
52.0,bike_002,car_005,motorcycle,car,12.917679,77.625357,12.917548,77.626152,11.78,15.94,86.16316119321581,4.16
52.0,bike_002,car_006,motorcycle,car,12.917679,77.625357,12.91769,77.624495,11.78,12.56,93.42427982868152,0.7800000000000011
52.0,bike_003,car_006,motorcycle,car,12.917633,77.624078,12.91769,77.624495,14.57,12.56,45.19494658471506,2.01
52.0,bike_003,car_007,motorcycle,car,12.917633,77.624078,12.917547,77.623441,14.57,12.3,69.03881799515636,2.2699999999999996
52.0,car_002,car_003,car,car,12.916823,77.628923,12.916926,77.628295,13.97,15.72,68.06367686174436,1.75
52.0,car_003,car_004,car,car,12.916926,77.628295,12.917249,77.627207,15.72,16.39,117.92029341975255,0.6699999999999999
52.0,car_004,car_005,car,car,12.917249,77.627207,12.917548,77.626152,16.39,15.94,114.34338132499934,0.45000000000000107
52.0,car_006,car_007,car,car,12.91769,77.624495,12.917547,77.623441,12.56,12.3,114.23376447040212,0.2599999999999998
53.0,bike_001,car_002,motorcycle,car,12.916878,77.6286,12.916812,77.629054,15.06,14.34,49.20522989839898,0.7200000000000006
53.0,bike_001,car_003,motorcycle,car,12.916878,77.6286,12.916887,77.628438,15.06,16.19,17.557759876566063,1.1300000000000008
53.0,bike_001,car_004,motorcycle,car,12.916878,77.6286,12.917206,77.627351,15.06,16.4,135.36950427643097,1.339999999999998
53.0,bike_002,bike_003,motorcycle,motorcycle,12.917678,77.625455,12.917654,77.624204,10.69,13.89,135.58443917139212,3.200000000000001
53.0,bike_002,car_005,motorcycle,car,12.917678,77.625455,12.91751,77.62629,10.69,15.57,90.49861502077415,4.880000000000001
53.0,bike_002,car_006,motorcycle,car,12.917678,77.625455,12.917699,77.624612,10.69,12.77,91.36504920451193,2.08
53.0,bike_003,car_006,motorcycle,car,12.917654,77.624204,12.917699,77.624612,13.89,12.77,44.21946720836289,1.120000000000001
53.0,bike_003,car_007,motorcycle,car,12.917654,77.624204,12.917572,77.623549,13.89,12.04,70.98964380809792,1.8500000000000014
53.0,car_002,car_003,car,car,12.916812,77.629054,12.916887,77.628438,14.34,16.19,66.7629744713991,1.8500000000000014
53.0,car_003,car_004,car,car,12.916887,77.628438,12.917206,77.627351,16.19,16.4,117.81189214694977,0.2099999999999973
53.0,car_004,car_005,car,car,12.917206,77.627351,12.91751,77.62629,16.4,15.57,114.99372675503919,0.8299999999999983
53.0,car_006,car_007,car,car,12.917699,77.624612,12.917572,77.623549,12.77,12.04,115.20911091057464,0.7300000000000004
54.0,bike_001,car_002,motorcycle,car,12.916867,77.628736,12.916801,77.629187,14.88,14.46,48.88008957102789,0.41999999999999993
54.0,bike_001,car_003,motorcycle,car,12.916867,77.628736,12.916851,77.628587,14.88,16.66,16.148827219392448,1.7799999999999994
54.0,bike_001,car_004,motorcycle,car,12.916867,77.628736,12.917165,77.62749,14.88,15.77,135.04411671487534,0.8899999999999988
54.0,bike_002,bike_003,motorcycle,motorcycle,12.917667,77.625555,12.917676,77.624344,10.88,15.36,131.24919583474528,4.479999999999999
54.0,bike_002,car_005,motorcycle,car,12.917667,77.625555,12.917471,77.626433,10.88,16.13,95.15917495414487,5.249999999999998
54.0,bike_002,car_006,motorcycle,car,12.917667,77.625555,12.917708,77.624739,10.88,13.76,88.43879383962779,2.879999999999999
54.0,bike_003,car_006,motorcycle,car,12.917676,77.624344,12.917708,77.624739,15.36,13.76,42.810472495154144,1.5999999999999996
54.0,bike_003,car_007,motorcycle,car,12.917676,77.624344,12.917595,77.623656,15.36,11.94,74.56619290611756,3.42
54.0,car_002,car_003,car,car,12.916801,77.629187,12.916851,77.628587,14.46,16.66,65.02879521083243,2.1999999999999993
54.0,car_003,car_004,car,car,12.916851,77.628587,12.917165,77.62749,16.66,15.77,118.89565660147021,0.8900000000000006
54.0,car_004,car_005,car,car,12.917165,77.62749,12.917471,77.626433,15.77,16.13,114.56024698211957,0.35999999999999943
54.0,car_006,car_007,car,car,12.917708,77.624739,12.917595,77.623656,13.76,11.94,117.37666168692093,1.8200000000000003
55.0,bike_001,car_002,motorcycle,car,12.916855,77.628877,12.91679,77.62932,15.4,14.46,48.01304006454695,0.9399999999999995
55.0,bike_001,car_003,motorcycle,car,12.916855,77.628877,12.916838,77.628736,15.4,16.26,15.281784220586076,0.8600000000000012
55.0,bike_001,car_004,motorcycle,car,12.916855,77.628877,12.917123,77.627632,15.4,16.14,134.93551419232728,0.7400000000000002
55.0,bike_002,bike_003,motorcycle,motorcycle,12.917656,77.625648,12.917689,77.624476,10.22,14.48,127.02235763031041,4.26
55.0,bike_002,car_005,motorcycle,car,12.917656,77.625648,12.917432,77.626576,10.22,16.09,100.57840836529046,5.869999999999999
55.0,bike_002,car_006,motorcycle,car,12.917656,77.625648,12.917709,77.624859,10.22,13.02,85.51253918174223,2.799999999999999
55.0,bike_003,car_006,motorcycle,car,12.917689,77.624476,12.917709,77.624859,14.48,13.02,41.509874484966325,1.4600000000000009
55.0,bike_003,car_007,motorcycle,car,12.917689,77.624476,12.917613,77.623765,14.48,11.89,77.05892321092306,2.59
55.0,car_002,car_003,car,car,12.91679,77.62932,12.916838,77.628736,14.46,16.26,63.294695127797475,1.8000000000000007
55.0,car_003,car_004,car,car,12.916838,77.628736,12.917123,77.627632,16.26,16.14,119.65405435464399,0.120000000000001
55.0,car_004,car_005,car,car,12.917123,77.627632,12.917432,77.626576,16.14,16.09,114.45191636199112,0.05000000000000071
55.0,car_006,car_007,car,car,12.917709,77.624859,12.917613,77.623765,13.02,11.89,118.56878799749134,1.129999999999999
56.0,bike_001,car_002,motorcycle,car,12.916844,77.629016,12.916781,77.629452,15.09,14.37,47.2543659713285,0.7200000000000006
56.0,bike_001,car_003,motorcycle,car,12.916844,77.629016,12.916825,77.628887,15.09,16.49,13.981223552194244,1.3999999999999986
56.0,bike_001,car_004,motorcycle,car,12.916844,77.629016,12.917082,77.627771,15.09,15.79,134.93531637938827,0.6999999999999993
56.0,bike_002,bike_003,motorcycle,motorcycle,12.917644,77.625743,12.917699,77.624611,10.4,14.67,122.6871549110195,4.27
56.0,bike_002,car_005,motorcycle,car,12.917644,77.625743,12.917392,77.626722,10.4,16.49,106.10603256856913,6.089999999999998
56.0,bike_002,car_006,motorcycle,car,12.917644,77.625743,12.91771,77.624981,10.4,13.27,82.58629597355258,2.869999999999999
56.0,bike_003,car_006,motorcycle,car,12.917699,77.624611,12.91771,77.624981,14.67,13.27,40.10091040061931,1.4000000000000004
56.0,bike_003,car_007,motorcycle,car,12.917699,77.624611,12.917603,77.623886,14.67,12.76,78.5763347852341,1.9100000000000001
56.0,car_002,car_003,car,car,12.916781,77.629452,12.916825,77.628887,14.37,16.49,61.235445823094686,2.119999999999999
56.0,car_003,car_004,car,car,12.916825,77.628887,12.917082,77.627771,16.49,15.79,120.95439105239501,0.6999999999999993
56.0,car_004,car_005,car,car,12.917082,77.627771,12.917392,77.626722,15.79,16.49,113.69328846668593,0.6999999999999993
56.0,car_006,car_007,car,car,12.91771,77.624981,12.917603,77.623886,13.27,12.76,118.67720627896298,0.5099999999999998
57.0,bike_001,car_002,motorcycle,car,12.916831,77.629165,12.916771,77.62959,16.27,15.02,46.06216378184446,1.25
57.0,bike_001,car_003,motorcycle,car,12.916831,77.629165,12.916813,77.629034,16.27,15.98,14.197981015597566,0.28999999999999915
57.0,bike_001,car_004,motorcycle,car,12.916831,77.629165,12.917039,77.627915,16.27,16.34,135.4770481395995,0.07000000000000028
57.0,bike_002,bike_003,motorcycle,motorcycle,12.917624,77.625844,12.917708,77.624745,11.2,14.59,119.11065500934833,3.3900000000000006
57.0,bike_002,car_005,motorcycle,car,12.917624,77.625844,12.917351,77.626864,11.2,16.17,110.54980565284323,4.970000000000002
57.0,bike_002,car_006,motorcycle,car,12.917624,77.625844,12.91771,77.625098,11.2,12.73,80.85227878083946,1.5300000000000011
57.0,bike_003,car_006,motorcycle,car,12.917708,77.624745,12.91771,77.625098,14.59,12.73,38.25843022395796,1.8599999999999994
57.0,bike_003,car_007,motorcycle,car,12.917708,77.624745,12.91762,77.623994,14.59,11.87,81.39419086228517,2.7200000000000006
57.0,car_002,car_003,car,car,12.916771,77.62959,12.916813,77.629034,15.02,15.98,60.260013132300585,0.9600000000000009
57.0,car_003,car_004,car,car,12.916813,77.629034,12.917039,77.627915,15.98,16.34,121.27931259610479,0.35999999999999943
57.0,car_004,car_005,car,car,12.917039,77.627915,12.917351,77.626864,16.34,16.17,113.91008720755268,0.16999999999999815
57.0,car_006,car_007,car,car,12.91771,77.625098,12.91762,77.623994,12.73,11.87,119.65257561590802,0.8600000000000012
58.0,bike_001,car_002,motorcycle,car,12.91682,77.629311,12.916762,77.629723,15.9,14.47,44.65320445880498,1.4299999999999997
58.0,bike_001,car_003,motorcycle,car,12.91682,77.629311,12.916801,77.629184,15.9,16.43,13.7644632403067,0.5299999999999994
58.0,bike_001,car_004,motorcycle,car,12.91682,77.629311,12.916998,77.628053,15.9,15.74,136.34394782110294,0.16000000000000014
58.0,bike_002,bike_003,motorcycle,motorcycle,12.917604,77.625944,12.917709,77.624866,11.08,13.06,116.83472795521514,1.9800000000000004
58.0,bike_002,car_005,motorcycle,car,12.917604,77.625944,12.917309,77.627007,11.08,16.15,115.21035231038887,5.0699999999999985
58.0,bike_002,car_006,motorcycle,car,12.917604,77.625944,12.917709,77.625216,11.08,12.75,78.90151785550395,1.67
58.0,bike_003,car_006,motorcycle,car,12.917709,77.624866,12.917709,77.625216,13.06,12.75,37.93328756305855,0.3100000000000005
58.0,bike_003,car_007,motorcycle,car,12.917709,77.624866,12.917638,77.624106,13.06,12.3,82.3695513795082,0.7599999999999998
58.0,car_002,car_003,car,car,12.916762,77.629723,12.916801,77.629184,14.47,16.43,58.417528763821124,1.959999999999999
58.0,car_003,car_004,car,car,12.916801,77.629184,12.916998,77.628053,16.43,15.74,122.57970266128928,0.6899999999999995
58.0,car_004,car_005,car,car,12.916998,77.628053,12.917309,77.627007,15.74,16.15,113.36819815862124,0.40999999999999837
58.0,car_006,car_007,car,car,12.917709,77.625216,12.917638,77.624106,12.75,12.3,120.30280799267865,0.4499999999999993
59.0,bike_001,car_002,motorcycle,car,12.91681,77.629458,12.916752,77.629862,16.01,15.11,43.786159262470065,0.9000000000000021
59.0,bike_001,car_003,motorcycle,car,12.91681,77.629458,12.91679,77.629331,16.01,15.96,13.764469154608426,0.05000000000000071
59.0,bike_001,car_004,motorcycle,car,12.91681,77.629458,12.916958,77.62819,16.01,15.58,137.42763579082876,0.4300000000000015
59.0,bike_002,bike_003,motorcycle,motorcycle,12.917578,77.62604,12.91771,77.624996,10.85,14.18,113.14989719595866,3.33
59.0,bike_002,car_005,motorcycle,car,12.917578,77.62604,12.917266,77.627152,10.85,16.49,120.52113313724233,5.639999999999999
59.0,bike_002,car_006,motorcycle,car,12.917578,77.62604,12.917708,77.625342,10.85,13.71,75.65025416963603,2.860000000000001
59.0,bike_003,car_006,motorcycle,car,12.91771,77.624996,12.917708,77.625342,14.18,13.71,37.499764478590095,0.46999999999999886
59.0,bike_003,car_007,motorcycle,car,12.91771,77.624996,12.917656,77.624221,14.18,12.67,83.99521086579875,1.5099999999999998
59.0,car_002,car_003,car,car,12.916752,77.629862,12.91679,77.629331,15.11,15.96,57.5504796103829,0.8500000000000014
59.0,car_003,car_004,car,car,12.91679,77.629331,12.916958,77.62819,15.96,15.58,123.66336059267911,0.3800000000000008
59.0,car_004,car_005,car,car,12.916958,77.62819,12.917266,77.627152,15.58,16.49,112.50114964557706,0.9099999999999984
59.0,car_006,car_007,car,car,12.917708,77.625342,12.917656,77.624221,13.71,12.67,121.49495606773885,1.040000000000001
60.0,bike_001,car_002,motorcycle,car,12.916799,77.629609,12.916743,77.629999,16.44,14.98,42.26881885032353,1.4600000000000009
60.0,bike_001,car_003,motorcycle,car,12.916799,77.629609,12.916779,77.629484,16.44,16.67,13.547708193801348,0.23000000000000043
60.0,bike_001,car_004,motorcycle,car,12.916799,77.629609,12.916915,77.628334,16.44,16.29,138.18620220637868,0.15000000000000213
60.0,bike_002,bike_003,motorcycle,motorcycle,12.917554,77.626131,12.91771,77.62513,10.21,14.52,108.48965830258278,4.309999999999999
60.0,bike_002,car_005,motorcycle,car,12.917554,77.626131,12.917225,77.627289,10.21,15.56,125.50677607292747,5.35
60.0,bike_002,car_006,motorcycle,car,12.917554,77.626131,12.917706,77.625466,10.21,13.45,72.07387284093971,3.2399999999999984
60.0,bike_003,car_006,motorcycle,car,12.91771,77.62513,12.917706,77.625466,14.52,13.45,36.41595703446347,1.0700000000000003
60.0,bike_003,car_007,motorcycle,car,12.91771,77.62513,12.917674,77.624334,14.52,12.39,86.27116816144427,2.129999999999999
60.0,car_002,car_003,car,car,12.916743,77.629999,12.916779,77.629484,14.98,16.67,55.8163786606415,1.6900000000000013
60.0,car_003,car_004,car,car,12.916779,77.629484,12.916915,77.628334,16.67,16.29,124.63865437371868,0.38000000000000256
60.0,car_004,car_005,car,car,12.916915,77.628334,12.917225,77.627289,16.29,15.56,113.25984616268993,0.7299999999999986
