timestamp,vehicle_id,vehicle_type,x,y,speed,acceleration,lane,road,network_vehicle_count,neighbor_count,neighbor_distance,relative_speed,in_rsu_range,application_type,application_priority,channel_id,channel_name,channel_utilization,interference_dbm,sinr_db,throughput_mbps,latency_ms,packet_delivery_ratio
142.0,14,car,4445.23,12100.33,16.18,0.68,:1706009494_0_0,:1706009494_0,47,1,68.99,0.8,0,safety,1,3,CH3_5.90GHz_V2I,0.17,-58.57,-1.36,15.847,0.59,0.2361
142.0,15,car,5599.54,8004.79,15.8,-0.87,1200850298#1_0,1200850298#1,47,0,463.74,0.34,0,infotainment,5,1,CH1_5.86GHz_V2V,0.17,-128.67,-7.3,2.465,16.67,0.0372
142.0,16,car,4739.88,8524.9,15.65,-0.76,151676283#1_0,151676283#1,47,1,74.63,2.09,1,autonomous_driving,4,5,CH5_28GHz_mmWave,0.17,-67.5,-50.08,0.014,832.25,0.0
142.0,17,car,2314.9,10463.02,16.32,-0.19,1278123719#0_0,1278123719#0,47,0,377.13,1.96,0,safety,1,1,CH1_5.86GHz_V2V,0.17,-122.76,-9.84,1.425,2.12,0.0156
142.0,18,motorcycle,2669.25,10333.93,14.36,2.5,1155064213#5_1,1155064213#5,47,0,377.13,1.96,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.149,-136.19,-51.84,0.058,69.65,0.0
142.0,19,car,5396.49,8421.71,15.46,-0.81,-1157609914#0_0,-1157609914#0,47,1,239.15,7.06,0,safety,1,2,CH2_5.88GHz_EMERG,0.17,-132.59,-4.46,4.42,0.98,0.0945
142.0,2,car,4464.81,12836.82,13.99,1.9,1109947892#0_1,1109947892#0,47,1,288.93,0.43,0,safety,1,3,CH3_5.90GHz_V2I,0.17,-123.17,-9.32,3.191,1.19,0.0187
142.0,20,motorcycle,3221.98,9633.81,12.1,2.45,133903616#12_0,133903616#12,47,1,117.47,0.83,0,safety,1,1,CH1_5.86GHz_V2V,0.17,-128.77,34.82,115.669,0.46,1.0
142.0,21,motorcycle,8458.37,13141.85,14.96,0.95,122912048#6_0,122912048#6,47,0,343.14,0.87,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.17,-139.63,-18.94,0.366,11.36,0.0007
142.0,22,car,2514.15,7210.36,11.55,0.62,-116061945#0_0,-116061945#0,47,1,90.46,0.78,0,safety,1,2,CH2_5.88GHz_EMERG,0.17,-133.01,29.68,98.597,0.46,0.9999
142.0,23,car,8113.59,11285.39,13.68,-0.72,-1429653192_0,-1429653192,47,0,1594.07,1.98,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.17,-150.0,-56.14,0.014,277.71,0.0
142.0,24,truck,3587.84,9066.19,13.57,0.09,1110178620#0_1,1110178620#0,47,1,80.37,13.57,0,safety,1,3,CH3_5.90GHz_V2I,0.17,-117.37,33.81,224.629,0.45,1.0
142.0,25,car,2757.83,9869.79,12.36,2.55,1159872651#0_1,1159872651#0,47,1,224.83,2.59,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.149,-130.21,-49.93,0.058,69.65,0.0
142.0,26,car,5593.15,8557.79,8.4,-0.28,:cluster_1608973482_650140477_13_0,:cluster_1608973482_650140477_13,47,1,239.15,7.06,0,safety,1,1,CH1_5.86GHz_V2V,0.17,-108.64,-8.95,1.73,1.82,0.0212
142.0,27,car,2131.18,11231.21,12.45,2.56,8680571#10_0,8680571#10,47,0,358.59,1.74,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.17,-109.96,-13.54,1.25,3.63,0.0043
142.0,28,motorcycle,5335.87,7074.8,15.22,-1.4,-1196120468_0,-1196120468,47,0,966.65,0.58,0,safety,1,2,CH2_5.88GHz_EMERG,0.17,-130.69,-29.67,0.016,154.67,0.0
142.0,29,car,7703.64,12975.07,15.73,-0.86,:10091991326_0_0,:10091991326_0,47,1,220.8,0.07,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.149,-130.69,-48.81,0.058,208.29,0.0
142.0,3,car,2626.85,7780.35,14.14,1.3,1305577667-AddedOffRampEdge_0,1305577667-AddedOffRampEdge,47,2,170.34,0.88,1,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.17,-119.2,-24.0,0.573,7.41,0.0001
142.0,30,motorcycle,8120.96,13079.41,15.83,-0.17,:cluster_12339989573_6142021426_1_0,:cluster_12339989573_6142021426_1,47,0,343.14,0.87,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.149,-135.47,-47.77,0.058,69.65,0.0
142.0,31,motorcycle,2982.65,9867.71,14.95,-1.21,370390351#13_0,370390351#13,47,1,224.83,2.59,0,safety,1,3,CH3_5.90GHz_V2I,0.17,-124.02,-13.6,1.233,2.38,0.0042
142.0,32,car,6559.27,12447.85,8.95,1.26,1497089830_0,1497089830,47,0,1080.61,6.71,0,safety,1,1,CH1_5.86GHz_V2V,0.17,-138.9,-41.81,0.001,1664.07,0.0
142.0,33,truck,5460.06,13435.01,13.36,-0.14,24403215#10_0,24403215#10,47,0,803.25,10.76,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.17,-119.57,-44.02,0.003,1386.8,0.0
142.0,34,car,1998.04,8461.07,13.34,-2.81,688824218#5_2,688824218#5,47,0,658.45,2.42,0,safety,1,2,CH2_5.88GHz_EMERG,0.17,-122.65,-18.9,0.185,13.42,0.0005
142.0,35,car,1766.58,9077.5,15.76,0.2,1110164312#1_1,1110164312#1,47,0,574.62,0.78,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.17,-138.35,-50.69,0.014,277.71,0.0
142.0,36,motorcycle,1802.46,12380.18,8.33,-3.58,55343466_0,55343466,47,0,855.02,6.82,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.149,-145.45,-60.0,0.058,69.65,0.0
142.0,37,car,2188.71,11617.38,15.15,1.38,462585138#1_0,462585138#1,47,0,390.43,2.7,0,safety,1,3,CH3_5.90GHz_V2I,0.17,-128.37,-19.36,0.332,7.66,0.0006
142.0,38,motorcycle,7584.58,12789.12,15.66,-0.87,122912057#43_0,122912057#43,47,1,220.8,0.07,0,safety,1,1,CH1_5.86GHz_V2V,0.17,-132.25,0.58,10.997,0.65,0.3783
142.0,39,car,4264.55,13045.09,14.42,0.95,-59358810#2_0,-59358810#2,47,1,288.93,0.43,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.17,-128.03,-12.92,1.437,3.22,0.0054
142.0,4,motorcycle,2339.19,9125.56,14.98,-0.61,1110164317_0,1110164317,47,0,574.62,0.78,0,safety,1,2,CH2_5.88GHz_EMERG,0.17,-125.76,-31.96,0.009,261.52,0.0
142.0,40,motorcycle,3279.53,9736.22,11.27,-0.4,111786740#3_0,111786740#3,47,1,117.47,0.83,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.17,-136.08,18.6,619.766,0.44,0.997
142.0,41,car,1876.04,10979.23,10.71,-1.1,:2228225852_13_0,:2228225852_13,47,1,139.71,3.8,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.149,-143.19,-7.9,86.681,0.38,0.0303
142.0,42,car,3654.56,8369.7,6.32,1.04,:3149542135_3_0,:3149542135_3,47,1,224.07,5.8,0,safety,1,3,CH3_5.90GHz_V2I,0.17,-121.0,-17.27,0.536,4.91,0.0012
142.0,43,car,3520.31,8190.3,12.12,0.32,-1312998858_0,-1312998858,47,1,224.07,5.8,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.17,-120.9,-14.76,0.474,84.79,0.0028
142.0,44,car,2858.77,10913.58,8.3,-2.28,:3157766030_3_0,:3157766030_3,47,0,609.85,6.06,0,infotainment,5,3,CH3_5.90GHz_V2I,0.17,-116.61,-21.38,0.209,191.46,0.0003
142.0,45,car,4349.81,13471.72,14.1,-0.25,-1201026024#0_0,-1201026024#0,47,0,435.07,0.32,0,infotainment,5,5,CH5_28GHz_mmWave,0.17,-146.11,-31.67,0.098,408.27,0.0
142.0,46,car,5088.95,12722.63,2.6,0.87,175058884#0_0,175058884#0,47,0,634.5,11.39,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.17,-120.3,-25.93,0.074,54.85,0.0001
142.0,47,car,1797.5,11094.77,6.91,0.0,-1097981400_0,-1097981400,47,1,139.71,3.8,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.17,-104.15,30.39,201.963,0.49,1.0
142.0,5,car,3511.75,7295.78,15.54,-0.72,1215278284#2_0,1215278284#2,47,0,894.56,3.42,0,safety,1,1,CH1_5.86GHz_V2V,0.17,-136.88,-38.56,0.002,1194.53,0.0
142.0,6,bus,4810.77,8548.24,13.56,-0.13,151676283#1_0,151676283#1,47,1,74.63,2.09,1,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.17,-71.59,-53.37,0.014,277.71,0.0
142.0,7,car,2586.45,7264.72,10.77,-4.5,:6528167688_7_0,:6528167688_7,47,1,90.46,0.78,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.149,-150.0,-4.76,166.412,0.36,0.0858
142.0,8,car,3571.47,9144.88,0.0,-0.0,1110178624#6_0,1110178624#6,47,1,80.37,13.57,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.17,-118.19,29.8,98.995,0.48,0.9999
142.0,9,car,4444.87,12169.32,15.38,-0.44,217565204#1_0,217565204#1,47,1,68.99,0.8,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.17,-62.77,4.41,38.209,0.54,0.699
143.0,0,car,2460.99,7780.88,10.52,-4.5,160331538#0_0,160331538#0,47,2,18.98,5.04,1,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.17,-106.75,46.11,306.345,0.47,1.0
143.0,1,car,4175.05,8163.69,11.75,1.08,610166550#4_0,610166550#4,47,0,561.24,6.49,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.17,-124.06,-43.28,0.014,832.25,0.0
143.0,10,car,8117.71,8708.69,15.49,0.09,1146865108#5_0,1146865108#5,47,0,2537.18,7.19,0,infotainment,5,3,CH3_5.90GHz_V2I,0.17,-134.09,-51.76,0.003,13864.08,0.0
143.0,11,car,2448.69,7766.42,15.56,-0.0,40696222_0,40696222,47,2,18.98,5.04,1,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.149,-146.63,11.26,1537.287,0.34,0.9623
143.0,13,car,3562.63,10120.95,11.99,2.53,1150911345_0,1150911345,47,0,488.53,0.73,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.17,-110.02,-27.29,0.054,74.72,0.0
143.0,14,car,4445.19,12083.75,16.58,0.4,217565204#2_0,217565204#2,47,1,69.4,0.37,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.17,-129.63,18.09,603.005,0.44,0.9964
143.0,15,car,5598.91,8021.42,16.64,0.84,:10094504110_0_0,:10094504110_0,47,0,461.72,0.48,0,safety,1,1,CH1_5.86GHz_V2V,0.17,-126.76,-20.44,0.13,18.91,0.0002
143.0,16,car,4724.18,8519.73,16.54,0.88,151676283#1_0,151676283#1,47,1,77.74,3.11,1,safety,1,2,CH2_5.88GHz_EMERG,0.17,-131.4,32.19,106.927,0.46,1.0
143.0,17,car,2327.1,10472.85,15.67,-0.65,:cluster_2228225776_6456088910_3_0,:cluster_2228225776_6456088910_3,47,0,383.43,0.7,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.149,-139.77,-60.0,0.058,69.65,0.0
143.0,18,motorcycle,2680.16,10323.3,14.97,0.61,1155064213#5_1,1155064213#5,47,0,383.43,0.7,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.17,-124.62,-18.09,0.444,9.44,0.0009
143.0,19,car,5399.01,8437.62,16.16,0.71,-1157609914#0_0,-1157609914#0,47,1,222.02,7.86,0,safety,1,3,CH3_5.90GHz_V2I,0.17,-98.13,-17.51,0.508,5.16,0.0011
143.0,2,car,4465.39,12820.37,16.47,2.48,1109947892#0_1,1109947892#0,47,1,293.95,2.38,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.17,-133.53,-32.75,0.077,52.68,0.0
143.0,20,motorcycle,3231.59,9624.01,13.73,1.63,133903616#12_0,133903616#12,47,1,112.25,2.47,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.149,-150.0,-7.55,93.435,0.38,0.0341
143.0,21,motorcycle,8456.75,13130.85,11.12,-3.84,122912048#6_0,122912048#6,47,0,354.57,3.8,0,safety,1,1,CH1_5.86GHz_V2V,0.17,-130.69,-14.59,0.493,5.3,0.003
143.0,22,car,2515.14,7221.61,11.29,-0.26,-116061945#0_0,-116061945#0,47,1,92.87,0.43,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.17,-61.6,-6.15,6.268,2.35,0.0545
143.0,23,car,8100.42,11282.09,13.58,-0.1,-1429653192_0,-1429653192,47,0,1589.39,2.42,0,infotainment,5,1,CH1_5.86GHz_V2V,0.17,-126.73,-49.14,0.001,27727.71,0.0
143.0,24,truck,3589.14,9052.82,13.43,-0.14,1110178620#0_1,1110178620#0,47,1,93.74,13.43,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.17,-128.52,34.7,115.29,0.78,1.0
143.0,25,car,2770.86,9876.46,14.27,1.92,1159872651#0_0,1159872651#0,47,1,200.52,2.22,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.17,-116.46,-21.7,0.972,12.78,0.0002
143.0,26,car,5584.95,8558.95,8.3,-0.1,1371062099#1_1,1371062099#1,47,1,222.02,7.86,0,infotainment,5,3,CH3_5.90GHz_V2I,0.17,-101.15,-6.9,5.355,7.9,0.0424
143.0,27,car,2124.44,11218.8,14.11,1.66,8680571#10_0,8680571#10,47,0,341.56,3.21,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.149,-124.59,-44.41,0.058,208.29,0.0
143.0,28,motorcycle,5334.71,7089.92,15.16,-0.06,:7432244880_4_0,:7432244880_4,47,0,968.24,1.48,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.17,-133.28,-30.0,0.029,139.1,0.0
143.0,29,car,7702.68,12959.25,15.85,0.12,122912057#38_0,122912057#38,47,1,217.73,4.69,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.17,-144.09,-23.56,0.127,94.96,0.0001
143.0,3,car,2610.49,7778.0,16.35,2.21,1305577667-AddedOffRampEdge_0,1305577667-AddedOffRampEdge,47,2,149.53,5.83,1,infotainment,5,1,CH1_5.86GHz_V2V,0.17,-127.59,23.35,77.646,0.95,0.9994
143.0,30,motorcycle,8106.07,13078.46,14.92,-0.91,:cluster_12339989573_6142021426_1_0,:cluster_12339989573_6142021426_1,47,0,354.57,3.8,0,safety,1,2,CH2_5.88GHz_EMERG,0.17,-140.5,-19.64,0.156,15.84,0.0003
143.0,31,motorcycle,2971.35,9879.71,16.49,1.54,370390351#13_0,370390351#13,47,1,200.52,2.22,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.17,-108.21,-29.22,0.173,23.6,0.0
143.0,32,car,6567.69,12448.45,8.46,-0.49,1497089830_0,1497089830,47,0,1061.9,2.7,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.149,-150.0,-60.0,0.058,69.65,0.0
143.0,33,truck,5447.09,13437.9,13.29,-0.07,:1339408232_4_0,:1339408232_4,47,0,798.33,11.67,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.17,-119.86,-35.29,0.004,9371.78,0.0
143.0,34,car,1991.64,8468.36,9.81,-3.53,:1472248447_2_0,:1472248447_2,47,0,639.38,5.72,0,safety,1,3,CH3_5.90GHz_V2I,0.17,-135.08,-17.25,0.538,4.9,0.0012
143.0,35,car,1781.14,9072.1,15.53,-0.23,1110164312#1_1,1110164312#1,47,0,568.06,0.89,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.17,-148.55,-27.76,0.024,166.1,0.0
143.0,36,motorcycle,1802.69,12375.6,4.59,-3.74,55343466_0,55343466,47,0,863.82,11.25,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.17,-135.76,-25.36,0.042,95.84,0.0
143.0,37,car,2202.71,11609.98,15.84,0.68,462585138#1_0,462585138#1,47,0,398.93,1.73,0,infotainment,5,3,CH3_5.90GHz_V2I,0.17,-119.57,-14.47,1.012,39.96,0.0031
143.0,38,motorcycle,7575.72,12782.37,11.16,-4.5,:1371947641_1_0,:1371947641_1,47,1,217.73,4.69,0,safety,1,1,CH1_5.86GHz_V2V,0.17,-128.88,-13.2,0.674,4.0,0.0049
143.0,39,car,4260.85,13031.49,14.09,-0.33,-59358810#2_0,-59358810#2,47,1,293.95,2.38,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.17,-134.59,-14.41,1.028,4.33,0.0032
143.0,4,motorcycle,2345.02,9140.91,16.42,1.45,1110164317_0,1110164317,47,0,568.06,0.89,0,safety,1,2,CH2_5.88GHz_EMERG,0.17,-133.58,-15.96,0.361,7.08,0.0019
143.0,40,motorcycle,3270.72,9729.22,11.26,-0.02,111786740#3_0,111786740#3,47,1,112.25,2.47,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.17,-117.06,29.36,195.102,0.46,0.9999
143.0,41,car,1885.81,10974.42,10.9,0.19,:2228225851_13_0,:2228225851_13,47,1,144.73,5.19,0,infotainment,5,6,CH6_140GHz_6G_THz,0.149,-123.82,-8.37,78.447,0.84,0.0259
143.0,42,car,3655.08,8374.93,5.26,-1.06,:3149542133_7_0,:3149542133_7,47,1,228.95,7.53,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.17,-118.35,-29.82,0.15,80.2,0.0
143.0,43,car,3509.98,8197.83,12.79,0.66,:1377892509_5_0,:1377892509_5,47,1,228.95,7.53,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.17,-107.11,-33.75,0.061,66.25,0.0
143.0,44,car,2859.81,10917.05,3.8,-4.5,:3157767940_6_0,:3157767940_6,47,0,620.33,11.17,0,safety,1,3,CH3_5.90GHz_V2I,0.17,-123.17,-21.35,0.211,11.83,0.0002
143.0,45,car,4350.5,13462.14,9.6,-4.5,-1201026024#0_0,-1201026024#0,47,0,439.88,4.49,0,infotainment,5,1,CH1_5.86GHz_V2V,0.17,-144.71,-16.1,0.35,114.88,0.0018
143.0,46,car,5089.37,12724.2,1.62,-0.98,175058884#0_0,175058884#0,47,0,631.35,14.85,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.17,-122.48,-22.9,0.074,541.82,0.0001
143.0,47,car,1799.42,11090.54,5.71,-1.2,:2228225883_0_0,:2228225883_0,47,1,144.73,5.19,0,infotainment,5,3,CH3_5.90GHz_V2I,0.17,-122.13,27.68,183.937,0.65,0.9999
143.0,5,car,3510.88,7311.25,15.49,-0.05,1215278284#2_0,1215278284#2,47,0,886.58,2.7,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.149,-150.0,-60.0,0.058,69.65,0.0
143.0,6,bus,4798.02,8544.05,13.43,-0.13,151676283#1_0,151676283#1,47,1,77.74,3.11,1,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.17,-130.94,27.74,92.173,0.48,0.9999
143.0,7,car,2597.16,7265.18,10.86,0.08,229976708#16_0,229976708#16,47,1,92.87,0.43,0,infotainment,5,4,CH4_5.92GHz_AUTON,0.17,-62.01,-7.04,5.202,8.12,0.0405
143.0,8,car,3571.47,9144.88,0.0,-0.0,1110178624#6_0,1110178624#6,47,1,93.74,13.43,0,infotainment,5,5,CH5_28GHz_mmWave,0.17,-128.21,11.18,382.11,0.54,0.9614
143.0,9,car,4445.53,12153.15,16.21,0.83,217565204#1_0,217565204#1,47,1,69.4,0.37,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.17,-128.34,33.4,110.951,0.47,1.0
144.0,0,car,2463.38,7775.35,6.02,-4.5,160331538#0_0,160331538#0,47,2,23.73,10.23,1,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.17,-128.79,41.5,275.713,0.45,1.0
144.0,1,car,4177.96,8173.98,10.71,-1.03,610166550#4_0,610166550#4,47,0,562.08,2.89,0,infotainment,5,1,CH1_5.86GHz_V2V,0.17,-118.78,-21.21,0.109,368.57,0.0002
144.0,10,car,8131.63,8715.98,15.67,0.18,:3150107488_0_0,:3150107488_0,47,0,2561.37,5.61,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.17,-133.31,-48.15,0.003,4159.53,0.0
144.0,11,car,2440.16,7780.26,16.25,0.69,40696222_0,40696222,47,2,23.73,10.23,1,autonomous_driving,4,5,CH5_28GHz_mmWave,0.17,-141.45,28.28,939.504,0.45,0.9999
144.0,13,car,3576.81,10120.94,14.17,2.19,1150911345_0,1150911345,47,0,508.99,1.98,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.17,-143.01,-60.0,0.058,208.39,0.0
144.0,14,car,4445.16,12068.36,15.4,-1.18,217565204#2_0,217565204#2,47,1,68.89,0.51,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.17,-123.24,33.54,222.865,0.49,1.0
144.0,15,car,5598.27,8037.97,16.56,-0.08,1447303986_0,1447303986,47,0,460.14,1.07,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.17,-142.91,-43.65,0.014,832.25,0.0
144.0,16,car,4709.2,8514.8,15.78,-0.76,151676283#1_0,151676283#1,47,1,79.91,2.17,1,safety,1,1,CH1_5.86GHz_V2V,0.17,-123.76,29.77,98.909,0.46,0.9999
144.0,17,car,2339.71,10482.83,16.08,0.41,1278123719#1_0,1278123719#1,47,0,390.49,0.64,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.17,-125.8,-48.04,0.014,277.71,0.0
144.0,18,motorcycle,2690.59,10311.46,15.44,0.47,1155064213#5_1,1155064213#5,47,0,390.49,0.64,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.17,-136.94,-56.59,0.058,69.75,0.0
144.0,19,car,5399.76,8453.09,15.49,-0.67,-1157609914#0_0,-1157609914#0,47,1,205.43,5.43,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.17,-130.13,-10.6,2.411,2.09,0.012
144.0,2,car,4465.97,12803.78,16.59,0.13,1109947892#0_1,1109947892#0,47,1,299.17,2.67,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.17,-141.72,-17.55,0.252,159.45,0.0011
144.0,20,motorcycle,3242.28,9613.11,15.28,1.55,133903616#12_0,133903616#12,47,1,110.16,3.09,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.17,-125.0,12.92,436.52,0.44,0.9786
144.0,21,motorcycle,8455.93,13124.01,6.89,-4.23,122912048#6_0,122912048#6,47,0,369.46,9.76,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.17,-150.0,-60.0,0.058,69.75,0.0
144.0,22,car,2516.15,7233.14,11.57,0.27,-116061945#0_0,-116061945#0,47,1,98.31,1.29,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.17,-150.0,1.93,542.265,0.46,0.4938
144.0,23,car,8086.35,11278.57,14.5,0.92,-1429653192_0,-1429653192,47,0,1580.36,3.6,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.17,-133.64,-43.34,0.003,1386.8,0.0
144.0,24,truck,3590.51,9039.08,13.81,0.38,1110178620#0_1,1110178620#0,47,1,107.5,13.81,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.17,-135.21,11.19,382.426,0.45,0.9615
144.0,25,car,2782.82,9886.4,15.55,1.28,1159872651#0_0,1159872651#0,47,1,178.19,0.27,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.17,-101.83,-17.1,0.557,21.96,0.0012
144.0,26,car,5575.0,8560.3,10.06,1.77,1371062099#1_1,1371062099#1,47,1,205.43,5.43,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.17,-150.0,-43.78,0.058,69.75,0.0
144.0,27,car,2116.92,11204.95,15.74,1.63,8680571#10_0,8680571#10,47,0,322.87,4.19,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.17,-117.87,-39.65,0.016,768.16,0.0
144.0,28,motorcycle,5333.38,7105.18,15.33,0.17,-1196120469_0,-1196120469,47,0,969.67,1.23,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.17,-129.19,-42.31,0.001,2773.17,0.0
144.0,29,car,7701.7,12942.8,16.47,0.62,:1371947816_1_0,:1371947816_1,47,1,214.35,5.57,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.17,-109.69,-12.65,0.764,5.67,0.0059
144.0,3,car,2594.55,7775.7,15.94,-0.41,1305577667-AddedOffRampEdge_0,1305577667-AddedOffRampEdge,47,2,131.17,9.92,1,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.149,-121.13,31.53,209.534,0.35,1.0
144.0,30,motorcycle,8089.5,13076.78,16.65,1.72,:1371947309_1_0,:1371947309_1,47,0,369.46,9.76,0,safety,1,2,CH2_5.88GHz_EMERG,0.17,-120.17,-20.22,0.137,18.02,0.0002
144.0,31,motorcycle,2960.95,9890.9,15.28,-1.21,370390351#13_0,370390351#13,47,1,178.19,0.27,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.17,-105.85,-3.91,9.848,0.84,0.1123
144.0,32,car,6576.45,12448.72,8.77,0.31,1497089830_0,1497089830,47,0,1046.29,2.13,0,safety,1,3,CH3_5.90GHz_V2I,0.149,-117.24,-35.51,0.008,296.52,0.0
144.0,33,truck,5437.52,13440.18,9.84,-3.45,24403215#11_0,24403215#11,47,0,793.69,7.34,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.17,-150.0,-58.84,0.014,277.71,0.0
144.0,34,car,1986.29,8474.21,8.09,-1.73,172853384#0_0,172853384#0,47,0,621.85,8.31,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.17,-147.03,-52.39,0.058,69.75,0.0
144.0,35,car,1796.51,9066.39,16.4,0.87,1110164312#1_1,1110164312#1,47,0,560.99,1.15,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.17,-128.52,-12.55,0.781,5.56,0.0061
144.0,36,motorcycle,1803.66,12368.7,6.99,2.4,:955988662_7_0,:955988662_7,47,0,870.7,9.24,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.17,-125.88,-35.01,0.005,880.0,0.0
144.0,37,car,2217.06,11602.4,16.23,0.4,462585138#1_0,462585138#1,47,0,409.87,0.49,0,infotainment,5,3,CH3_5.90GHz_V2I,0.149,-138.11,-16.64,0.619,65.01,0.0015
144.0,38,motorcycle,7571.33,12772.66,10.9,-0.27,:1371947641_1_0,:1371947641_1,47,1,214.35,5.57,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.149,-117.99,-3.61,10.43,0.72,0.1231
144.0,39,car,4257.2,13018.06,13.92,-0.18,-59358810#2_0,-59358810#2,47,1,299.17,2.67,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.17,-128.0,-19.42,0.328,12.63,0.0006
144.0,4,motorcycle,2350.43,9155.17,15.25,-1.17,1110164317_0,1110164317,47,0,560.99,1.15,0,safety,1,1,CH1_5.86GHz_V2V,0.17,-120.44,-29.18,0.017,138.39,0.0
144.0,40,motorcycle,3261.17,9721.64,12.19,0.93,111786740#3_0,111786740#3,47,1,110.16,3.09,0,safety,1,2,CH2_5.88GHz_EMERG,0.17,-128.1,28.36,94.234,0.46,0.9999
144.0,41,car,1896.18,10969.32,11.55,0.66,38767931#9_0,38767931#9,47,1,151.47,5.32,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.17,-125.59,-21.52,1.013,4.38,0.0003
