timestamp,vehicle_id,vehicle_type,x,y,speed,acceleration,lane,road,heading,distance,waiting_time,network_vehicle_count,network_avg_speed,network_avg_waiting_time,edge_vehicle_count,edge_queue_length
187.0,62,car,3941.4,12229.3,13.07,0.0,-31231524#0_0,-31231524#0,275.94,0.0,0.0,62,12.24,1.45,1,0
187.0,7,car,2487.37,7681.02,15.71,-0.39,1303068639#0_0,1303068639#0,328.81,2006.27,0.0,62,12.24,1.45,1,0
187.0,8,car,3571.47,9144.88,0.0,0.0,1110178624#6_0,1110178624#6,354.78,1513.2,47.0,62,12.24,1.45,1,1
187.0,9,car,4239.77,11500.23,15.78,0.02,217565204#12_0,217565204#12,204.37,2060.12,0.0,62,12.24,1.45,2,0
188.0,0,car,3082.39,7716.17,15.43,0.66,1073384217#1_0,1073384217#1,103.14,2312.02,0.0,62,12.29,1.53,1,0
188.0,1,car,4315.26,8500.55,0.0,0.0,610166550#13_1,610166550#13,23.21,1885.07,9.0,62,12.29,1.53,1,1
188.0,10,car,7861.26,8546.35,15.72,-0.94,1303738164#2_0,1303738164#2,246.26,1952.59,0.0,62,12.29,1.53,1,0
188.0,11,car,2351.13,8281.86,16.19,-0.37,239438610#0_1,239438610#0,58.58,2024.19,0.0,62,12.29,1.53,1,0
188.0,13,car,4069.86,10560.74,16.33,0.2,1150911345_0,1150911345,30.61,1411.85,0.0,62,12.29,1.53,1,0
188.0,14,car,4210.74,11420.12,16.24,-0.14,217565204#12_0,217565204#12,185.97,2026.77,0.0,62,12.29,1.53,2,0
188.0,15,car,5661.69,8545.79,7.74,0.48,1205136152_0,1205136152,101.51,1896.08,0.0,62,12.29,1.53,1,0
188.0,16,car,4264.64,8524.37,14.7,1.33,839092205_0,839092205,290.19,1675.29,0.0,62,12.29,1.53,2,0
188.0,17,car,2000.71,10891.86,16.4,0.37,1251954788#12_0,1251954788#12,308.98,2014.7,0.0,62,12.29,1.53,1,0
188.0,18,motorcycle,3032.19,10069.17,16.13,-0.47,24238080#0_0,24238080#0,62.83,1716.96,0.0,62,12.29,1.53,1,0
188.0,19,car,4993.11,8577.84,16.14,0.6,151676283#1_0,151676283#1,267.79,1870.49,0.0,62,12.29,1.53,2,0
188.0,2,car,4951.71,12530.0,15.93,0.28,28709481#5_1,28709481#5,96.19,2152.12,0.0,62,12.29,1.53,1,0
188.0,20,motorcycle,3569.41,9177.39,0.0,-0.0,1110190684#0_0,1110190684#0,174.29,959.74,6.0,62,12.29,1.53,1,1
188.0,21,motorcycle,7808.08,13036.33,15.94,-0.7,:cluster_3553940357_6195854081_1_0,:cluster_3553940357_6195854081_1,257.23,1298.24,0.0,62,12.29,1.53,1,0
188.0,22,car,2577.89,7541.63,13.68,0.23,40696222_0,40696222,330.98,1271.48,0.0,62,12.29,1.53,1,0
188.0,23,car,7646.83,11059.66,6.02,-1.97,:cluster_2034648224_293709519_12_0,:cluster_2034648224_293709519_12,184.07,1516.08,0.0,62,12.29,1.53,1,0
188.0,24,truck,3680.49,8590.42,7.73,1.15,1014015991#0_0,1014015991#0,183.81,913.57,0.0,62,12.29,1.53,1,0
188.0,25,car,2931.37,9931.94,14.55,1.83,1376039861_0,1376039861,137.33,1167.58,0.0,62,12.29,1.53,1,0
188.0,26,car,4914.69,8574.81,15.79,-0.58,151676283#1_0,151676283#1,267.79,1614.68,0.0,62,12.29,1.53,2,0
188.0,27,car,2287.69,10678.26,16.51,-0.01,1251954786#5_0,1251954786#5,130.81,1306.95,0.0,62,12.29,1.53,2,0
188.0,28,motorcycle,4812.85,7202.84,14.96,-1.21,735373204#1_0,735373204#1,279.16,1335.37,0.0,62,12.29,1.53,1,0
188.0,29,car,7328.9,12576.9,6.57,-1.08,:3298470908_0_0,:3298470908_0,221.41,1344.18,0.0,62,12.29,1.53,1,0
188.0,3,car,2233.84,8087.27,13.55,-0.33,464465165#0_0,464465165#0,328.86,2225.35,0.0,62,12.29,1.53,1,0
188.0,30,motorcycle,7571.2,12766.44,11.91,-0.11,122912057#44_0,122912057#44,180.38,1461.09,0.0,62,12.29,1.53,1,0
188.0,31,motorcycle,2584.75,10408.54,16.09,0.32,1124616640#7_0,1124616640#7,332.58,1365.33,0.0,62,12.29,1.53,1,0
188.0,32,car,6818.15,12412.3,16.03,-0.36,431532857#5_0,431532857#5,281.36,1084.22,0.0,62,12.29,1.53,1,0
188.0,33,truck,5298.52,12951.99,13.46,0.16,:1757420966_0_0,:1757420966_0,184.58,1036.25,0.0,62,12.29,1.53,1,0
188.0,34,car,2151.88,8666.56,8.04,0.22,:cluster_10091816498_11896408350_11896408351_11896408352_#2more_10_0,:cluster_10091816498_11896408350_11896408351_11896408352_#2more_10,47.25,799.94,0.0,62,12.29,1.53,1,0
188.0,35,car,2241.91,8900.55,0.0,0.0,1290479888#1_2,1290479888#1,110.48,990.87,12.0,62,12.29,1.53,1,1
188.0,36,motorcycle,1986.33,11975.1,6.75,-0.67,:2228056118_16_0,:2228056118_16,106.84,993.23,0.0,62,12.29,1.53,1,0
188.0,37,car,2030.03,11039.63,15.39,-0.9,8680571#16_0,8680571#16,207.71,1077.8,0.0,62,12.29,1.53,1,0
188.0,38,motorcycle,7149.24,12574.29,14.46,-0.09,323046075_0,323046075,269.4,1033.53,0.0,62,12.29,1.53,1,0
188.0,39,car,4450.07,12884.66,0.0,0.0,1151689080#0_0,1151689080#0,82.21,550.45,20.0,62,12.29,1.53,1,1
188.0,4,motorcycle,2441.06,9393.5,15.94,0.5,111814615#0_0,111814615#0,21.06,1881.46,0.0,62,12.29,1.53,1,0
188.0,40,motorcycle,3523.06,9335.82,14.87,-0.1,133903616#15_1,133903616#15,146.07,778.14,0.0,62,12.29,1.53,1,0
188.0,41,car,2363.66,10616.26,15.98,-0.47,1251954786#5_1,1251954786#5,132.83,781.16,0.0,62,12.29,1.53,2,0
188.0,42,car,3394.39,8567.9,6.61,-0.04,:cluster_3239004162_3801692755_15_0,:cluster_3239004162_3801692755_15,293.87,671.19,0.0,62,12.29,1.53,1,0
188.0,43,car,3236.68,8522.96,16.35,0.2,631197944#4_1,631197944#4,259.35,705.89,0.0,62,12.29,1.53,1,0
188.0,44,car,2989.4,11173.76,16.57,0.86,-1228807286#4_0,-1228807286#4,329.21,523.16,0.0,62,12.29,1.53,1,0
188.0,45,car,4016.02,13182.83,15.52,0.09,364688017#2_1,364688017#2,140.44,736.57,0.0,62,12.29,1.53,1,0
188.0,46,car,5274.3,12529.88,16.22,-0.26,40542208#20_0,40542208#20,184.37,485.25,0.0,62,12.29,1.53,1,0
188.0,47,car,2130.67,10803.27,16.45,-0.09,1251954786#2_0,1251954786#2,125.78,488.6,0.0,62,12.29,1.53,1,0
188.0,48,car,8303.61,11260.08,14.26,0.58,-1429653192_0,-1429653192,277.95,492.21,0.0,62,12.29,1.53,1,0
188.0,49,car,2516.43,10469.95,15.98,-0.04,1124616640#8_1,1124616640#8,309.32,599.66,0.0,62,12.29,1.53,1,0
188.0,5,car,2912.74,7427.7,9.89,2.03,678335364#0_0,678335364#0,327.26,1941.26,0.0,62,12.29,1.53,1,0
188.0,50,car,6697.0,13235.05,16.04,1.94,799709628#0_0,799709628#0,147.8,481.05,0.0,62,12.29,1.53,1,0
188.0,51,car,4464.85,12767.11,11.23,2.08,1286537540_1,1286537540,176.74,379.31,0.0,62,12.29,1.53,1,0
188.0,52,car,1753.18,7347.45,15.74,0.8,:956045129_3_0,:956045129_3,8.46,381.81,0.0,62,12.29,1.53,1,0
188.0,53,truck,6922.44,12548.89,12.94,0.11,302944319#1_0,302944319#1,91.61,236.85,0.0,62,12.29,1.53,1,0
188.0,54,car,1972.46,11718.55,15.84,-0.27,-487959500#11_0,-487959500#11,114.05,287.38,0.0,62,12.29,1.53,1,0
188.0,55,car,3989.07,7918.48,4.83,1.37,:1377861121_6_0,:1377861121_6,119.98,248.88,0.0,62,12.29,1.53,1,0
188.0,56,car,2048.39,10157.98,15.87,-0.76,1357130528#8_0,1357130528#8,28.65,305.38,0.0,62,12.29,1.53,1,0
188.0,57,motorcycle,1759.61,7992.6,8.25,1.07,-1370859982_0,-1370859982,4.93,169.72,0.0,62,12.29,1.53,1,0
188.0,58,car,6635.18,12548.15,7.12,0.74,-1102852342_0,-1102852342,93.2,124.56,0.0,62,12.29,1.53,1,0
188.0,59,car,4085.31,12329.1,11.7,-4.5,-105202415#0_0,-105202415#0,95.3,155.38,0.0,62,12.29,1.53,1,0
188.0,6,bus,4246.59,8527.57,13.69,0.06,839092205_1,839092205,290.09,2021.65,0.0,62,12.29,1.53,2,0
188.0,60,emergency,1837.46,8050.36,13.22,2.31,:3161226947_7_0,:3161226947_7,119.76,64.05,0.0,62,12.29,1.53,1,0
188.0,61,car,4967.11,12732.01,2.51,-2.51,:11001207920_11_0,:11001207920_11,76.91,28.87,0.0,62,12.29,1.53,1,0
188.0,62,car,3928.98,12230.59,12.5,-0.58,-31231524#0_0,-31231524#0,275.94,12.5,0.0,62,12.29,1.53,1,0
188.0,7,car,2479.1,7694.06,15.88,0.16,1303068639#0_0,1303068639#0,327.62,2022.14,0.0,62,12.29,1.53,1,0
188.0,8,car,3571.47,9144.88,0.0,0.0,1110178624#6_0,1110178624#6,354.78,1513.2,48.0,62,12.29,1.53,1,1
188.0,9,car,4233.62,11486.13,15.4,-0.38,217565204#12_0,217565204#12,202.99,2075.52,0.0,62,12.29,1.53,2,0
189.0,0,car,3096.99,7713.19,14.96,-0.48,1073384217#1_0,1073384217#1,97.84,2326.97,0.0,62,12.35,1.61,1,0
189.0,1,car,4315.26,8500.55,0.0,0.0,610166550#13_1,610166550#13,23.21,1885.07,10.0,62,12.35,1.61,1,1
189.0,10,car,7846.84,8540.23,15.65,-0.06,1303738164#2_0,1303738164#2,247.81,1968.24,0.0,62,12.35,1.61,1,0
189.0,11,car,2365.24,8290.51,16.57,0.38,239438610#0_1,239438610#0,58.31,2040.76,0.0,62,12.35,1.61,1,0
189.0,13,car,4077.65,10574.1,15.45,-0.88,1150911345_0,1150911345,30.26,1427.3,0.0,62,12.35,1.61,1,0
189.0,14,car,4210.14,11403.92,16.24,0.01,217565204#12_0,217565204#12,180.99,2043.01,0.0,62,12.35,1.61,2,0
189.0,15,car,5668.57,8544.39,7.02,-0.72,1205136152_0,1205136152,101.51,1903.1,0.0,62,12.35,1.61,1,0
189.0,16,car,4250.08,8529.7,15.56,0.86,839092205_0,839092205,290.09,1690.84,0.0,62,12.35,1.61,2,0
189.0,17,car,1988.21,10901.98,16.35,-0.04,1251954788#12_0,1251954788#12,309.13,2031.05,0.0,62,12.35,1.61,1,0
189.0,18,motorcycle,3046.9,10076.32,16.41,0.27,24238080#0_0,24238080#0,64.73,1733.36,0.0,62,12.35,1.61,1,0
189.0,19,car,4976.53,8577.2,16.6,0.46,151676283#1_0,151676283#1,267.79,1887.08,0.0,62,12.35,1.61,2,0
189.0,2,car,4968.02,12528.19,16.41,0.48,28709481#5_1,28709481#5,96.34,2168.53,0.0,62,12.35,1.61,1,0
189.0,20,motorcycle,3569.41,9177.39,0.0,-0.0,1110190684#0_0,1110190684#0,174.29,959.74,7.0,62,12.35,1.61,1,1
189.0,21,motorcycle,7791.93,13032.68,16.55,0.61,:cluster_3553940357_6195854081_1_0,:cluster_3553940357_6195854081_1,257.23,1314.79,0.0,62,12.35,1.61,1,0
189.0,22,car,2570.88,7554.26,14.43,0.75,40696222_0,40696222,330.98,1285.92,0.0,62,12.35,1.61,1,0
189.0,23,car,7641.77,11056.08,6.57,0.54,:cluster_2034648224_293709519_12_0,:cluster_2034648224_293709519_12,245.37,1522.65,0.0,62,12.35,1.61,1,0
189.0,24,truck,3679.82,8581.47,8.98,1.25,1014015991#0_0,1014015991#0,184.29,922.55,0.0,62,12.35,1.61,1,0
189.0,25,car,2941.79,9920.64,15.37,0.82,:303931703_2_0,:303931703_2,137.27,1182.96,0.0,62,12.35,1.61,1,0
189.0,26,car,4898.99,8573.91,15.75,-0.05,151676283#1_0,151676283#1,263.99,1630.43,0.0,62,12.35,1.61,2,0
189.0,27,car,2299.75,10667.85,15.93,-0.58,1251954786#5_0,1251954786#5,130.81,1322.88,0.0,62,12.35,1.61,2,0
189.0,28,motorcycle,4797.83,7208.32,16.12,1.15,794634829#0_0,794634829#0,287.43,1351.49,0.0,62,12.35,1.61,1,0
189.0,29,car,7323.04,12576.34,5.93,-0.65,323046075_0,323046075,266.79,1350.1,0.0,62,12.35,1.61,2,0
189.0,3,car,2226.48,8099.45,14.24,0.69,464465165#0_0,464465165#0,328.86,2239.59,0.0,62,12.35,1.61,1,0
189.0,30,motorcycle,7571.11,12752.46,13.98,2.07,122912057#44_0,122912057#44,180.38,1475.07,0.0,62,12.35,1.61,1,0
189.0,31,motorcycle,2578.06,10422.54,15.18,-0.91,:cluster_1468540687_61746220_0_0,:cluster_1468540687_61746220_0,328.45,1380.51,0.0,62,12.35,1.61,1,0
189.0,32,car,6802.47,12415.44,15.97,-0.06,431532857#5_0,431532857#5,281.36,1100.18,0.0,62,12.35,1.61,1,0
189.0,33,truck,5296.59,12938.37,13.76,0.3,:1757420966_0_0,:1757420966_0,189.35,1050.02,0.0,62,12.35,1.61,1,0
189.0,34,car,2157.26,8671.96,7.5,-0.54,:cluster_10091816498_11896408350_11896408351_11896408352_#2more_10_0,:cluster_10091816498_11896408350_11896408351_11896408352_#2more_10,43.67,807.44,0.0,62,12.35,1.61,1,0
189.0,35,car,2241.91,8900.55,0.0,0.0,1290479888#1_2,1290479888#1,110.48,990.87,13.0,62,12.35,1.61,1,1
189.0,36,motorcycle,1988.6,11974.55,2.33,-4.42,1094017413_0,1094017413,103.57,995.57,0.0,62,12.35,1.61,1,0
189.0,37,car,2022.6,11025.48,15.98,0.59,8680571#16_0,8680571#16,207.71,1093.77,0.0,62,12.35,1.61,1,0
189.0,38,motorcycle,7139.27,12574.18,9.96,-4.5,323046075_0,323046075,269.4,1043.5,0.0,62,12.35,1.61,2,0
189.0,39,car,4450.07,12884.66,0.0,0.0,1151689080#0_0,1151689080#0,82.21,550.45,21.0,62,12.35,1.61,1,1
189.0,4,motorcycle,2446.61,9407.91,15.45,-0.49,111814615#0_0,111814615#0,21.06,1896.91,0.0,62,12.35,1.61,1,0
189.0,40,motorcycle,3530.8,9321.58,16.23,1.36,133903616#15_1,133903616#15,155.82,794.37,0.0,62,12.35,1.61,1,0
189.0,41,car,2375.02,10605.73,15.49,-0.49,1251954786#5_1,1251954786#5,132.83,796.65,0.0,62,12.35,1.61,2,0
189.0,42,car,3398.65,8569.4,6.85,0.24,350096404#3_2,350096404#3,79.95,678.04,0.0,62,12.35,1.61,1,0
189.0,43,car,3220.53,8519.92,16.43,0.08,631197944#4_1,631197944#4,259.34,722.32,0.0,62,12.35,1.61,1,0
189.0,44,car,2981.05,11187.77,16.3,-0.27,:13177003081_0_0,:13177003081_0,329.21,539.46,0.0,62,12.35,1.61,1,0
189.0,45,car,4023.4,13168.89,15.87,0.35,364688017#2_0,364688017#2,140.43,752.44,0.0,62,12.35,1.61,1,0
189.0,46,car,5273.12,12514.54,15.39,-0.83,40542208#20_0,40542208#20,184.37,500.64,0.0,62,12.35,1.61,1,0
189.0,47,car,2144.18,10793.53,16.66,0.21,1251954786#2_0,1251954786#2,125.78,505.27,0.0,62,12.35,1.61,1,0
189.0,48,car,8290.65,11261.89,13.09,-1.17,-1429653192_0,-1429653192,277.95,505.3,0.0,62,12.35,1.61,1,0
189.0,49,car,2504.06,10480.09,15.87,-0.11,1124616640#8_1,1124616640#8,309.32,615.54,0.0,62,12.35,1.61,1,0
189.0,5,car,2906.67,7437.15,11.23,1.35,678335364#0_0,678335364#0,327.26,1952.49,0.0,62,12.35,1.61,1,0
189.0,50,car,6705.59,13221.4,16.13,0.09,799709628#0_0,799709628#0,147.8,497.18,0.0,62,12.35,1.61,1,0
189.0,51,car,4465.6,12754.02,13.11,1.87,1286537540_1,1286537540,176.74,392.42,0.0,62,12.35,1.61,1,0
189.0,52,car,1755.2,7362.67,15.35,-0.39,28103474#11_0,28103474#11,7.18,397.16,0.0,62,12.35,1.61,1,0
189.0,53,truck,6935.37,12548.53,12.93,-0.01,302944319#1_0,302944319#1,91.61,249.79,0.0,62,12.35,1.61,1,0
189.0,54,car,1986.51,11712.13,15.45,-0.39,:10053692245_7_0,:10053692245_7,114.66,302.83,0.0,62,12.35,1.61,1,0
189.0,55,car,3992.71,7912.89,6.88,2.05,:1377861121_6_0,:1377861121_6,154.46,255.76,0.0,62,12.35,1.61,1,0
189.0,56,car,2056.78,10172.15,16.59,0.72,:cluster_301350889_6196951260_3_0,:cluster_301350889_6196951260_3,33.91,321.97,0.0,62,12.35,1.61,1,0
189.0,57,motorcycle,1760.55,8003.41,10.85,2.6,-1370859982_0,-1370859982,4.93,180.57,0.0,62,12.35,1.61,1,0
189.0,58,car,6642.55,12550.67,8.31,1.19,:cluster_10091938353_10091938360_14_0,:cluster_10091938353_10091938360_14,55.28,132.87,0.0,62,12.35,1.61,1,0
189.0,59,car,4092.74,12328.41,7.46,-4.24,-105202415#0_0,-105202415#0,95.3,162.85,0.0,62,12.35,1.61,1,0
189.0,6,bus,4233.92,8532.22,13.49,-0.2,839092205_1,839092205,290.16,2035.15,0.0,62,12.35,1.61,2,0
189.0,60,emergency,1849.22,8043.51,13.61,0.39,243896990#13_0,243896990#13,120.37,77.67,0.0,62,12.35,1.61,1,0
189.0,61,car,4964.62,12734.08,3.55,1.03,-40882221#0_0,-40882221#0,325.42,32.41,0.0,62,12.35,1.61,1,0
189.0,62,car,3916.01,12231.94,13.03,0.54,-31231524#0_0,-31231524#0,275.94,25.53,0.0,62,12.35,1.61,1,0
189.0,7,car,2473.11,7708.12,15.8,-0.08,1303068639#0_0,1303068639#0,340.68,2037.94,0.0,62,12.35,1.61,1,0
189.0,8,car,3571.47,9144.88,0.0,0.0,1110178624#6_0,1110178624#6,354.78,1513.2,49.0,62,12.35,1.61,1,1
189.0,9,car,4226.76,11471.2,16.45,1.05,217565204#12_0,217565204#12,204.67,2091.97,0.0,62,12.35,1.61,2,0
190.0,0,car,3112.34,7712.04,15.42,0.46,1073384217#1_0,1073384217#1,94.28,2342.39,0.0,63,12.28,1.67,1,0
190.0,1,car,4315.26,8500.55,0.0,0.0,610166550#13_1,610166550#13,23.21,1885.07,11.0,63,12.28,1.67,1,1
190.0,10,car,7831.76,8533.77,16.41,0.75,1303738164#2_0,1303738164#2,243.86,1984.65,0.0,63,12.28,1.67,1,0
190.0,11,car,2378.69,8298.96,15.89,-0.68,239438610#0_1,239438610#0,57.85,2056.65,0.0,63,12.28,1.67,1,0
190.0,13,car,4085.5,10587.56,15.57,0.12,1150911345_0,1150911345,30.26,1442.87,0.0,63,12.28,1.67,1,0
190.0,14,car,4212.67,11388.69,15.45,-0.79,217565204#12_0,217565204#12,170.55,2058.46,0.0,63,12.28,1.67,2,0
190.0,15,car,5675.66,8542.95,7.23,0.21,1205136152_0,1205136152,101.51,1910.34,0.0,63,12.28,1.67,1,0
190.0,16,car,4234.81,8535.3,16.32,0.77,839092205_0,839092205,290.29,1707.17,0.0,63,12.28,1.67,2,0
190.0,17,car,1977.34,10913.9,16.49,0.14,1251954788#12_0,1251954788#12,327.27,2047.55,0.0,63,12.28,1.67,1,0
190.0,18,motorcycle,3060.37,10082.68,14.94,-1.47,24238080#0_0,24238080#0,64.73,1748.3,0.0,63,12.28,1.67,1,0
190.0,19,car,4960.99,8576.6,15.57,-1.03,151676283#1_0,151676283#1,267.79,1902.65,0.0,63,12.28,1.67,2,0
190.0,2,car,4983.96,12526.41,16.04,-0.37,28709481#5_1,28709481#5,96.34,2184.57,0.0,63,12.28,1.67,1,0
190.0,20,motorcycle,3569.41,9177.39,0.0,0.0,1110190684#0_0,1110190684#0,174.29,959.74,8.0,63,12.28,1.67,1,1
190.0,21,motorcycle,7775.84,13028.62,16.6,0.05,122912057#36_0,122912057#36,256.47,1331.39,0.0,63,12.28,1.67,1,0
190.0,22,car,2564.24,7566.24,13.68,-0.76,40696222_0,40696222,330.98,1299.6,0.0,63,12.28,1.67,1,0
190.0,23,car,7634.78,11055.23,7.04,0.47,-217568905#7_0,-217568905#7,264.06,1529.69,0.0,63,12.28,1.67,1,0
190.0,24,truck,3679.04,8571.05,10.45,1.47,1014015991#0_0,1014015991#0,184.29,933.01,0.0,63,12.28,1.67,1,0
190.0,25,car,2952.52,9909.09,15.76,0.38,133903616#1_0,133903616#1,137.04,1198.71,0.0,63,12.28,1.67,1,0
190.0,26,car,4882.91,8571.44,16.3,0.55,151676283#1_0,151676283#1,259.2,1646.73,0.0,63,12.28,1.67,2,0
190.0,27,car,2312.21,10657.09,16.46,0.53,1251954786#5_0,1251954786#5,130.81,1339.34,0.0,63,12.28,1.67,2,0
190.0,28,motorcycle,4783.02,7210.16,14.96,-1.16,794634829#0_0,794634829#0,273.64,1366.45,0.0,63,12.28,1.67,1,0
190.0,29,car,7314.75,12576.22,8.29,2.36,323046075_0,323046075,269.18,1358.39,0.0,63,12.28,1.67,2,0
190.0,3,car,2219.28,8111.36,13.93,-0.31,464465165#0_0,464465165#0,328.86,2253.51,0.0,63,12.28,1.67,1,0
190.0,30,motorcycle,7570.94,12736.0,16.47,2.49,:1169047169_1_0,:1169047169_1,181.91,1491.54,0.0,63,12.28,1.67,1,0
190.0,31,motorcycle,2566.38,10433.17,15.7,0.52,1124616640#8_0,1124616640#8,309.33,1396.21,0.0,63,12.28,1.67,2,0
190.0,32,car,6787.04,12418.55,15.72,-0.25,431532857#5_0,431532857#5,281.36,1115.9,0.0,63,12.28,1.67,1,0
190.0,33,truck,5292.38,12925.45,13.6,-0.16,40542208#13_0,40542208#13,199.43,1063.62,0.0,63,12.28,1.67,1,0
190.0,34,car,2162.79,8678.22,8.22,0.72,:cluster_10091816498_11896408350_11896408351_11896408352_#2more_10_0,:cluster_10091816498_11896408350_11896408351_11896408352_#2more_10,39.61,815.66,0.0,63,12.28,1.67,1,0
190.0,35,car,2241.91,8900.55,0.0,0.0,1290479888#1_2,1290479888#1,110.48,990.87,14.0,63,12.28,1.67,1,1
190.0,36,motorcycle,1990.8,11974.21,2.23,-0.11,1094017413_0,1094017413,98.89,997.79,0.0,63,12.28,1.67,1,0
190.0,37,car,2015.12,11011.23,16.09,0.11,8680571#16_0,8680571#16,207.71,1109.86,0.0,63,12.28,1.67,1,0
190.0,38,motorcycle,7133.81,12574.13,5.46,-4.5,323046075_0,323046075,269.4,1048.96,0.0,63,12.28,1.67,2,0
190.0,39,car,4450.07,12884.66,0.0,0.0,1151689080#0_0,1151689080#0,82.21,550.45,22.0,63,12.28,1.67,1,1
190.0,4,motorcycle,2452.25,9422.57,15.71,0.26,111814615#0_0,111814615#0,21.06,1912.62,0.0,63,12.28,1.67,1,0
190.0,40,motorcycle,3536.93,9307.91,14.96,-1.27,133903616#15_1,133903616#15,155.82,809.33,0.0,63,12.28,1.67,1,0
190.0,41,car,2386.73,10594.87,15.97,0.48,1251954786#5_1,1251954786#5,132.83,812.62,0.0,63,12.28,1.67,2,0
190.0,42,car,3407.7,8571.0,9.19,2.34,350096404#3_2,350096404#3,79.93,687.23,0.0,63,12.28,1.67,1,0
190.0,43,car,3204.54,8516.91,16.27,-0.16,631197944#4_1,631197944#4,259.34,738.59,0.0,63,12.28,1.67,1,0
190.0,44,car,2972.53,11202.07,16.66,0.36,-1228807286#3_0,-1228807286#3,329.22,556.11,0.0,63,12.28,1.67,1,0
190.0,45,car,4033.45,13157.04,15.5,-0.36,364688017#2_0,364688017#2,138.09,767.94,0.0,63,12.28,1.67,1,0
190.0,46,car,5272.31,12503.68,10.89,-4.5,:4558992269_0_0,:4558992269_0,184.26,511.53,0.0,63,12.28,1.67,1,0
190.0,47,car,2156.99,10784.3,15.8,-0.86,1251954786#2_0,1251954786#2,125.78,521.07,0.0,63,12.28,1.67,1,0
190.0,48,car,8277.66,11263.7,13.11,0.02,-1429653192_0,-1429653192,277.95,518.41,0.0,63,12.28,1.67,1,0
190.0,49,car,2491.29,10490.55,16.39,0.52,1124616640#8_1,1124616640#8,309.32,631.93,0.0,63,12.28,1.67,2,0
190.0,5,car,2899.71,7447.97,12.87,1.64,678335364#0_0,678335364#0,327.26,1965.36,0.0,63,12.28,1.67,1,0
190.0,50,car,6712.71,13210.09,13.36,-2.77,799709628#0_0,799709628#0,147.8,510.55,0.0,63,12.28,1.67,1,0
190.0,51,car,4466.44,12739.27,14.78,1.67,1286537540_1,1286537540,176.74,407.2,0.0,63,12.28,1.67,1,0
190.0,52,car,1757.16,7378.25,15.7,0.36,28103474#11_0,28103474#11,7.18,412.87,0.0,63,12.28,1.67,1,0
190.0,53,truck,6948.43,12548.16,13.07,0.13,302944319#1_0,302944319#1,91.61,262.85,0.0,63,12.28,1.67,1,0
190.0,54,car,2000.63,11705.49,15.61,0.16,-487959500#7_0,-487959500#7,115.2,318.44,0.0,63,12.28,1.67,1,0
190.0,55,car,3992.93,7904.23,8.68,1.8,462949896_0,462949896,179.59,264.43,0.0,63,12.28,1.67,1,0
190.0,56,car,2065.6,10184.81,15.47,-1.12,1357130528#9_0,1357130528#9,34.93,337.44,0.0,63,12.28,1.67,1,0
190.0,57,motorcycle,1761.66,8016.34,12.98,2.12,-1370859982_0,-1370859982,4.93,193.55,0.0,63,12.28,1.67,1,0
190.0,58,car,6646.33,12557.61,7.95,-0.36,:cluster_10091938353_10091938360_14_0,:cluster_10091938353_10091938360_14,24.2,140.82,0.0,63,12.28,1.67,1,0
190.0,59,car,4101.55,12328.58,8.9,1.44,:306074374_14_0,:306074374_14,83.13,171.75,0.0,63,12.28,1.67,1,0
190.0,6,bus,4221.04,8537.02,13.75,0.25,839092205_1,839092205,290.44,2048.89,0.0,63,12.28,1.67,2,0
190.0,60,emergency,1856.65,8039.16,8.61,-5.0,243896990#13_0,243896990#13,120.37,86.28,0.0,63,12.28,1.67,1,0
190.0,61,car,4959.17,12735.12,5.54,2.0,-40882221#0_0,-40882221#0,280.82,37.95,0.0,63,12.28,1.67,1,0
190.0,62,car,3903.86,12233.2,12.22,-0.81,-31231524#0_0,-31231524#0,275.94,37.75,0.0,63,12.28,1.67,1,0
190.0,63,motorcycle,3216.0,6539.53,9.74,0.0,40696226#0_0,40696226#0,149.25,0.0,0.0,63,12.28,1.67,1,0
190.0,7,car,2470.66,7723.35,15.93,0.13,1303068639#0_0,1303068639#0,357.47,2053.87,0.0,63,12.28,1.67,1,0
190.0,8,car,3571.47,9144.88,0.0,0.0,1110178624#6_0,1110178624#6,354.78,1513.2,50.0,63,12.28,1.67,1,1
190.0,9,car,4220.1,11456.69,15.97,-0.48,217565204#12_0,217565204#12,204.67,2107.95,0.0,63,12.28,1.67,2,0
191.0,0,car,3127.9,7710.88,15.62,0.2,1073384217#1_0,1073384217#1,94.23,2358.01,0.0,63,12.44,1.75,1,0
191.0,1,car,4315.26,8500.55,0.0,0.0,610166550#13_1,610166550#13,23.21,1885.07,12.0,63,12.44,1.75,1,1
191.0,10,car,7817.64,8526.85,15.71,-0.7,1303738164#2_0,1303738164#2,243.86,2000.36,0.0,63,12.44,1.75,1,0
191.0,11,car,2392.13,8307.41,15.9,0.01,239438610#0_1,239438610#0,57.85,2072.54,0.0,63,12.44,1.75,1,0
191.0,13,car,4093.67,10601.55,16.19,0.62,1150911345_0,1150911345,30.26,1459.06,0.0,63,12.44,1.75,1,0
191.0,14,car,4217.65,11373.66,15.96,0.51,217565204#12_0,217565204#12,156.35,2074.42,0.0,63,12.44,1.75,2,0
191.0,15,car,5682.53,8541.55,7.01,-0.23,1205136152_0,1205136152,101.51,1917.34,0.0,63,12.44,1.75,1,0
191.0,16,car,4220.07,8540.79,15.79,-0.53,839092205_0,839092205,290.44,1722.96,0.0,63,12.44,1.75,2,0
