timestamp,vehicle_id,vehicle_type,application,selected_channel,confidence,spatial_attention,temporal_attention,freq_attention,app_attention,throughput_mbps,latency_ms,pdr,sinr_db,reward
250.0,28,motorcycle,cooperative_awareness,3,0.172,0.244,0.239,0.287,0.23,0.134,36.92,0.0001,-23.31,-0.2286
250.0,29,car,cooperative_awareness,3,0.175,0.256,0.249,0.275,0.22,0.106,44.76,0.0001,-24.32,-0.2456
250.0,3,car,cooperative_awareness,1,0.173,0.244,0.224,0.281,0.251,0.015,265.81,0.0,-29.79,-0.3644
250.0,30,motorcycle,cooperative_awareness,3,0.175,0.248,0.242,0.27,0.24,9.603,7.59,0.1079,-4.04,-0.0418
250.0,31,motorcycle,cooperative_awareness,3,0.175,0.248,0.244,0.269,0.24,186.063,7.19,0.9999,28.0,0.9949
250.0,32,car,cooperative_awareness,1,0.176,0.245,0.231,0.266,0.258,124.355,1.46,1.0,37.43,0.8547
250.0,33,truck,cooperative_awareness,3,0.175,0.25,0.238,0.27,0.241,0.087,52.97,0.0001,-25.18,-0.2711
250.0,34,car,cooperative_awareness,3,0.174,0.247,0.252,0.278,0.222,155.374,7.2,0.9994,23.37,0.8733
250.0,35,car,cooperative_awareness,3,0.17,0.258,0.218,0.291,0.232,177.882,7.19,0.9998,26.76,0.965
250.0,37,car,cooperative_awareness,3,0.17,0.263,0.217,0.289,0.231,0.858,11.83,0.0024,-15.2,-0.1336
250.0,38,motorcycle,cooperative_awareness,3,0.173,0.26,0.232,0.282,0.226,0.185,28.75,0.0002,-21.91,-0.2048
250.0,39,car,cooperative_awareness,3,0.176,0.248,0.245,0.268,0.239,20.641,7.36,0.3468,0.19,0.0931
250.0,4,motorcycle,cooperative_awareness,1,0.173,0.253,0.212,0.283,0.252,125.629,1.46,1.0,37.82,0.8585
250.0,40,motorcycle,cooperative_awareness,3,0.174,0.243,0.253,0.28,0.223,2.498,8.77,0.0127,-10.44,-0.1415
250.0,41,car,cooperative_awareness,3,0.174,0.249,0.251,0.278,0.222,9.31,7.6,0.1027,-4.19,-0.0429
250.0,42,car,cooperative_awareness,1,0.172,0.249,0.213,0.284,0.253,129.281,1.46,1.0,38.92,0.8695
250.0,43,car,cooperative_awareness,3,0.175,0.239,0.247,0.271,0.242,194.721,7.19,0.9999,29.3,1.0252
250.0,44,car,cooperative_awareness,3,0.175,0.249,0.244,0.268,0.239,10.749,7.54,0.1291,-3.45,-0.0323
250.0,45,car,cooperative_awareness,3,0.175,0.255,0.251,0.275,0.219,7.922,7.67,0.0793,-5.0,-0.0656
250.0,46,car,cooperative_awareness,1,0.176,0.247,0.23,0.266,0.257,138.804,1.46,1.0,41.78,0.898
250.0,47,car,cooperative_awareness,3,0.174,0.251,0.251,0.277,0.221,0.009,444.25,0.0,-34.99,-0.3845
250.0,48,car,cooperative_awareness,3,0.172,0.258,0.23,0.285,0.228,0.119,40.81,0.0001,-23.84,-0.235
250.0,49,car,cooperative_awareness,1,0.176,0.243,0.24,0.263,0.254,102.014,1.47,1.0,30.71,0.787
250.0,5,car,cooperative_awareness,1,0.179,0.249,0.218,0.247,0.286,2.575,2.98,0.0399,-7.09,-0.0352
250.0,50,car,cooperative_awareness,1,0.176,0.246,0.237,0.263,0.254,0.008,508.97,0.0,-32.62,-0.3654
250.0,51,car,cooperative_awareness,3,0.175,0.246,0.244,0.269,0.24,0.394,17.32,0.0007,-18.61,-0.1608
250.0,52,car,cooperative_awareness,1,0.182,0.218,0.231,0.256,0.295,0.244,17.86,0.001,-17.69,-0.1385
250.0,53,truck,cooperative_awareness,3,0.174,0.256,0.244,0.278,0.222,7.089,7.73,0.0664,-5.55,-0.0731
250.0,54,car,cooperative_awareness,3,0.175,0.248,0.244,0.268,0.239,3.035,8.49,0.0172,-9.55,-0.1272
250.0,55,car,cooperative_awareness,1,0.181,0.227,0.2,0.266,0.308,0.268,16.38,0.0012,-17.28,-0.1334
250.0,56,car,cooperative_awareness,3,0.174,0.252,0.252,0.276,0.22,1.927,9.25,0.0085,-11.61,-0.1068
250.0,57,motorcycle,cooperative_awareness,3,0.173,0.247,0.247,0.281,0.225,1.209,10.48,0.0041,-13.69,-0.1219
250.0,58,car,cooperative_awareness,3,0.175,0.254,0.251,0.275,0.22,15.118,7.43,0.2198,-1.62,0.0572
250.0,59,car,cooperative_awareness,3,0.173,0.261,0.233,0.282,0.225,205.166,7.19,1.0,30.88,1.0406
250.0,6,bus,cooperative_awareness,3,0.173,0.245,0.249,0.281,0.225,14.148,7.45,0.1985,-1.99,0.0031
250.0,60,emergency,cooperative_awareness,3,0.179,0.267,0.242,0.266,0.224,201.131,7.19,0.9999,30.27,1.051
250.0,61,car,cooperative_awareness,3,0.176,0.25,0.245,0.267,0.238,1.33,10.18,0.0048,-13.26,-0.1197
250.0,62,car,cooperative_awareness,3,0.172,0.263,0.23,0.282,0.225,0.271,21.94,0.0004,-20.26,-0.1848
250.0,63,motorcycle,cooperative_awareness,3,0.173,0.237,0.256,0.282,0.225,13.556,7.46,0.1858,-2.22,0.0078
250.0,64,motorcycle,cooperative_awareness,3,0.173,0.257,0.239,0.28,0.224,223.177,7.19,1.0,33.59,1.0494
250.0,65,motorcycle,cooperative_awareness,3,0.175,0.252,0.243,0.267,0.238,0.37,17.97,0.0007,-18.89,-0.1636
250.0,66,car,cooperative_awareness,1,0.176,0.244,0.239,0.263,0.254,105.258,1.47,1.0,31.68,0.7974
250.0,67,car,cooperative_awareness,3,0.176,0.249,0.244,0.268,0.239,0.017,245.84,0.0,-32.36,-0.3845
250.0,68,car,cooperative_awareness,3,0.174,0.256,0.249,0.275,0.219,176.952,7.19,0.9998,26.62,0.9613
250.0,69,car,cooperative_awareness,3,0.172,0.248,0.237,0.286,0.228,0.029,145.35,0.0,-29.98,-0.3844
250.0,7,car,cooperative_awareness,1,0.176,0.229,0.243,0.268,0.26,10.249,1.82,0.3435,0.15,0.1326
250.0,70,car,cooperative_awareness,3,0.173,0.237,0.256,0.282,0.225,1.597,9.67,0.0063,-12.45,-0.152
250.0,71,truck,cooperative_awareness,3,0.174,0.234,0.244,0.276,0.246,0.981,11.25,0.003,-14.61,-0.1335
250.0,72,motorcycle,cooperative_awareness,3,0.174,0.234,0.248,0.274,0.244,7.496,7.7,0.0726,-5.28,-0.0285
250.0,73,car,cooperative_awareness,1,0.181,0.223,0.232,0.253,0.293,0.001,2774.16,0.0,-44.47,-0.3654
250.0,74,car,cooperative_awareness,3,0.175,0.256,0.248,0.275,0.22,1.047,10.99,0.0033,-14.32,-0.134
250.0,75,car,cooperative_awareness,3,0.18,0.266,0.238,0.262,0.234,0.364,18.16,0.0007,-18.96,-0.1672
250.0,76,bus,cooperative_awareness,3,0.174,0.246,0.24,0.271,0.242,0.018,226.41,0.0,-31.99,-0.3861
250.0,77,car,cooperative_awareness,1,0.173,0.247,0.225,0.279,0.249,148.582,1.46,1.0,44.73,0.9274
250.0,78,car,cooperative_awareness,3,0.173,0.261,0.241,0.277,0.221,0.005,815.15,0.0,-37.66,-0.3845
250.0,79,car,cooperative_awareness,3,0.173,0.239,0.254,0.282,0.225,2.334,8.88,0.0114,-10.74,-0.095
250.0,8,car,cooperative_awareness,3,0.174,0.246,0.254,0.278,0.222,287.863,7.18,1.0,43.33,1.0447
250.0,80,car,cooperative_awareness,1,0.182,0.221,0.221,0.259,0.299,0.074,55.73,0.0001,-22.91,-0.2412
250.0,81,car,cooperative_awareness,3,0.174,0.256,0.226,0.274,0.244,0.006,722.06,0.0,-37.12,-0.3845
250.0,82,car,cooperative_awareness,1,0.175,0.233,0.223,0.277,0.267,102.794,1.47,1.0,30.94,0.79
250.0,83,bus,cooperative_awareness,1,0.182,0.242,0.196,0.261,0.301,0.45,10.32,0.0026,-14.99,-0.1088
250.0,9,car,cooperative_awareness,3,0.175,0.243,0.246,0.27,0.241,185.805,7.19,0.9999,27.96,0.9968
251.0,0,car,cooperative_awareness,1,0.182,0.217,0.233,0.254,0.296,0.356,12.33,0.0018,-16.02,-0.1243
251.0,1,car,cooperative_awareness,3,0.18,0.267,0.237,0.261,0.235,0.073,62.85,0.0,-25.99,-0.2977
251.0,10,car,cooperative_awareness,3,0.174,0.24,0.242,0.273,0.245,0.008,516.12,0.0,-35.64,-0.3858
251.0,11,car,cooperative_awareness,3,0.175,0.239,0.247,0.27,0.243,186.87,7.71,0.9999,28.12,0.9887
251.0,13,car,cooperative_awareness,3,0.175,0.252,0.251,0.275,0.222,1.279,10.82,0.0045,-13.44,-0.1227
251.0,14,car,cooperative_awareness,3,0.175,0.249,0.254,0.275,0.222,8.039,8.19,0.0812,-4.93,-0.0611
251.0,15,car,cooperative_awareness,1,0.182,0.221,0.232,0.253,0.294,0.036,111.13,0.0,-25.98,-0.3434
251.0,16,car,cooperative_awareness,1,0.176,0.233,0.242,0.265,0.259,72.23,1.16,0.999,21.71,0.6583
251.0,17,car,cooperative_awareness,1,0.173,0.261,0.211,0.278,0.25,93.307,1.15,0.9999,28.08,0.7524
251.0,18,motorcycle,cooperative_awareness,3,0.175,0.242,0.247,0.269,0.242,1.67,10.09,0.0068,-12.25,-0.1146
251.0,19,car,cooperative_awareness,3,0.175,0.285,0.211,0.279,0.225,1.544,10.28,0.006,-12.6,-0.1126
251.0,20,motorcycle,cooperative_awareness,3,0.175,0.238,0.248,0.271,0.244,29.147,7.83,0.5367,2.42,0.1912
251.0,21,motorcycle,cooperative_awareness,3,0.176,0.249,0.242,0.268,0.241,194.815,7.71,0.9999,29.32,1.0208
251.0,22,car,cooperative_awareness,3,0.174,0.243,0.256,0.277,0.223,0.965,11.84,0.0029,-14.68,-0.1342
251.0,23,car,cooperative_awareness,3,0.175,0.249,0.254,0.275,0.222,0.044,98.18,0.0,-28.14,-0.3727
251.0,24,truck,cooperative_awareness,1,0.172,0.242,0.228,0.279,0.251,2.589,2.65,0.0402,-7.07,-0.0327
251.0,25,car,cooperative_awareness,3,0.174,0.242,0.238,0.274,0.246,253.859,7.71,1.0,38.21,1.0472
251.0,26,car,cooperative_awareness,1,0.178,0.259,0.192,0.254,0.296,195.836,1.13,1.0,58.95,1.0716
251.0,27,car,cooperative_awareness,3,0.175,0.243,0.245,0.269,0.242,83.111,7.74,0.9732,12.26,0.5678
251.0,28,motorcycle,cooperative_awareness,3,0.173,0.238,0.234,0.278,0.25,2.924,9.06,0.0163,-9.72,-0.0918
251.0,29,car,cooperative_awareness,3,0.176,0.245,0.239,0.261,0.255,0.005,844.4,0.0,-37.81,-0.3858
251.0,3,car,cooperative_awareness,3,0.172,0.251,0.232,0.286,0.231,0.194,28.36,0.0002,-21.72,-0.2005
251.0,30,motorcycle,cooperative_awareness,1,0.175,0.25,0.239,0.269,0.242,104.572,1.15,1.0,31.48,0.7978
251.0,31,motorcycle,cooperative_awareness,3,0.175,0.249,0.243,0.268,0.241,223.783,7.71,1.0,33.68,1.0488
251.0,32,car,cooperative_awareness,1,0.182,0.233,0.224,0.251,0.292,111.249,1.14,1.0,33.49,0.8179
251.0,33,truck,cooperative_awareness,1,0.182,0.234,0.224,0.251,0.292,0.041,98.7,0.0,-25.46,-0.3382
251.0,34,car,cooperative_awareness,3,0.175,0.241,0.248,0.269,0.242,158.22,7.72,0.9995,23.8,0.8811
251.0,35,car,cooperative_awareness,3,0.17,0.259,0.219,0.289,0.233,122.35,7.72,0.9967,18.35,0.74
251.0,37,car,cooperative_awareness,1,0.175,0.251,0.207,0.274,0.267,0.019,208.19,0.0,-28.73,-0.3572
251.0,38,motorcycle,cooperative_awareness,3,0.174,0.253,0.228,0.273,0.246,0.224,25.56,0.0003,-21.09,-0.1931
251.0,39,car,cooperative_awareness,3,0.175,0.256,0.25,0.274,0.22,10.35,8.08,0.1216,-3.65,-0.042
251.0,4,motorcycle,cooperative_awareness,1,0.172,0.254,0.213,0.281,0.253,143.301,1.13,1.0,43.14,0.914
251.0,40,motorcycle,cooperative_awareness,3,0.175,0.237,0.249,0.27,0.243,23.534,7.86,0.4139,1.01,0.1278
251.0,41,car,cooperative_awareness,3,0.175,0.242,0.247,0.269,0.242,29.989,7.82,0.5539,2.62,0.2144
251.0,42,car,cooperative_awareness,1,0.172,0.25,0.214,0.283,0.254,114.24,1.14,1.0,34.39,0.8217
251.0,43,car,cooperative_awareness,3,0.174,0.246,0.254,0.277,0.223,193.908,7.71,0.9999,29.18,1.0162
251.0,44,car,cooperative_awareness,3,0.175,0.255,0.251,0.273,0.22,17.549,7.92,0.2748,-0.77,0.0544
251.0,45,car,cooperative_awareness,3,0.176,0.249,0.244,0.267,0.24,39.824,7.79,0.7226,4.74,0.3043
251.0,46,car,cooperative_awareness,3,0.175,0.251,0.24,0.268,0.241,41.956,7.79,0.7514,5.16,0.3246
251.0,47,car,cooperative_awareness,1,0.176,0.24,0.24,0.263,0.257,0.144,28.8,0.0005,-19.97,-0.1704
251.0,48,car,cooperative_awareness,3,0.174,0.25,0.229,0.274,0.247,0.016,262.83,0.0,-32.65,-0.3858
251.0,49,car,cooperative_awareness,1,0.183,0.232,0.228,0.249,0.291,88.011,1.15,0.9998,26.48,0.7305
251.0,5,car,cooperative_awareness,3,0.179,0.272,0.244,0.268,0.216,10.429,8.08,0.1231,-3.61,-0.0066
251.0,50,car,cooperative_awareness,3,0.175,0.257,0.249,0.273,0.22,0.016,260.34,0.0,-32.61,-0.3858
251.0,51,car,cooperative_awareness,3,0.176,0.247,0.244,0.268,0.241,0.149,34.54,0.0002,-22.86,-0.2187
251.0,52,car,cooperative_awareness,1,0.182,0.218,0.234,0.253,0.295,0.163,25.71,0.0005,-19.46,-0.1617
251.0,53,truck,cooperative_awareness,3,0.174,0.256,0.246,0.276,0.222,218.26,7.71,1.0,32.85,1.0453
251.0,54,car,cooperative_awareness,3,0.175,0.256,0.25,0.274,0.221,48.956,7.77,0.828,6.49,0.3813
251.0,55,car,cooperative_awareness,3,0.17,0.251,0.221,0.292,0.235,0.825,12.54,0.0023,-15.38,-0.1395
251.0,56,car,cooperative_awareness,3,0.175,0.247,0.245,0.268,0.241,0.444,16.7,0.0009,-18.09,-0.1598
251.0,57,motorcycle,cooperative_awareness,3,0.173,0.244,0.233,0.276,0.248,0.375,18.35,0.0007,-18.83,-0.1686
251.0,58,car,cooperative_awareness,3,0.176,0.248,0.244,0.267,0.24,158.95,7.72,0.9995,23.91,0.8812
251.0,59,car,cooperative_awareness,3,0.173,0.26,0.237,0.279,0.224,201.13,7.71,0.9999,30.27,1.0408
251.0,6,bus,cooperative_awareness,3,0.174,0.239,0.243,0.273,0.245,9.852,8.1,0.1124,-3.9,-0.0465
251.0,60,emergency,cooperative_awareness,3,0.179,0.268,0.242,0.264,0.225,185.966,7.71,0.9999,27.98,0.9869
251.0,61,car,cooperative_awareness,3,0.175,0.257,0.251,0.273,0.22,0.572,14.69,0.0013,-16.99,-0.153
251.0,62,car,cooperative_awareness,3,0.173,0.258,0.221,0.275,0.247,3.303,8.9,0.0197,-9.16,-0.0898
251.0,63,motorcycle,cooperative_awareness,3,0.174,0.238,0.256,0.28,0.226,4.981,8.49,0.0378,-7.25,-0.1012
251.0,64,motorcycle,cooperative_awareness,3,0.175,0.251,0.234,0.271,0.244,241.249,7.71,1.0,36.31,1.0488
251.0,65,motorcycle,cooperative_awareness,3,0.176,0.253,0.243,0.266,0.239,0.356,18.92,0.0006,-19.06,-0.1677
251.0,66,car,cooperative_awareness,3,0.174,0.258,0.243,0.276,0.222,185.463,7.71,0.9999,27.91,0.9805
251.0,67,car,cooperative_awareness,3,0.175,0.256,0.249,0.274,0.221,0.082,56.27,0.0001,-25.44,-0.2753
251.0,68,car,cooperative_awareness,1,0.183,0.234,0.226,0.249,0.29,6.771,1.7,0.1856,-2.23,0.0474
251.0,69,car,cooperative_awareness,3,0.172,0.25,0.236,0.285,0.229,0.338,19.52,0.0006,-19.29,-0.1716
251.0,7,car,cooperative_awareness,1,0.175,0.23,0.244,0.266,0.26,0.419,10.66,0.0023,-15.31,-0.1108
251.0,70,car,cooperative_awareness,3,0.174,0.238,0.255,0.281,0.226,9.736,8.1,0.1103,-3.96,-0.0388
251.0,71,truck,cooperative_awareness,1,0.182,0.219,0.228,0.255,0.298,2.633,2.63,0.0413,-6.99,-0.0315
251.0,72,motorcycle,cooperative_awareness,3,0.175,0.234,0.25,0.272,0.244,0.381,18.2,0.0007,-18.77,-0.1647
251.0,73,car,cooperative_awareness,3,0.175,0.235,0.243,0.265,0.258,0.005,823.94,0.0,-37.7,-0.3858
251.0,74,car,cooperative_awareness,1,0.176,0.245,0.239,0.261,0.255,4.557,1.98,0.0993,-4.3,0.0094
251.0,75,car,cooperative_awareness,3,0.18,0.266,0.239,0.26,0.234,0.058,76.49,0.0,-26.95,-0.3355
251.0,76,bus,cooperative_awareness,3,0.174,0.253,0.246,0.277,0.223,0.004,906.09,0.0,-38.12,-0.3858
251.0,77,car,cooperative_awareness,1,0.172,0.25,0.217,0.281,0.252,17.454,1.34,0.6458,3.72,0.2307
251.0,78,car,cooperative_awareness,2,0.175,0.255,0.236,0.268,0.241,0.003,1552.02,0.0,-37.48,-0.3506
251.0,79,car,cooperative_awareness,3,0.175,0.233,0.25,0.272,0.245,2.546,9.26,0.0131,-10.35,-0.0938
251.0,8,car,cooperative_awareness,1,0.176,0.236,0.241,0.265,0.258,8.948,1.55,0.2829,-0.66,0.0559
251.0,80,car,cooperative_awareness,3,0.173,0.239,0.236,0.277,0.249,0.003,1394.06,0.0,-44.39,-0.3858
251.0,81,car,cooperative_awareness,3,0.174,0.262,0.236,0.278,0.224,0.024,172.66,0.0,-30.75,-0.3857
251.0,82,car,cooperative_awareness,1,0.175,0.233,0.224,0.275,0.268,115.571,1.14,1.0,34.79,0.8308
251.0,83,bus,cooperative_awareness,3,0.171,0.267,0.218,0.285,0.23,1.295,10.78,0.0046,-13.38,-0.1219
251.0,9,car,cooperative_awareness,3,0.175,0.243,0.246,0.269,0.242,7.031,8.26,0.0656,-5.59,-0.0736
252.0,0,car,cooperative_awareness,1,0.182,0.217,0.233,0.255,0.295,0.084,49.86,0.0002,-22.35,-0.2307
252.0,1,car,cooperative_awareness,3,0.179,0.249,0.222,0.245,0.284,0.112,41.58,0.0001,-24.12,-0.245
252.0,10,car,cooperative_awareness,3,0.174,0.24,0.241,0.274,0.245,0.038,110.77,0.0,-28.79,-0.3747
252.0,11,car,cooperative_awareness,3,0.175,0.239,0.248,0.271,0.242,155.8,5.74,0.9994,23.43,0.8811
252.0,13,car,cooperative_awareness,1,0.183,0.23,0.227,0.251,0.291,0.64,8.31,0.0045,-13.43,-0.0996
252.0,14,car,cooperative_awareness,1,0.176,0.238,0.242,0.264,0.256,101.196,2.1,1.0,30.46,0.7809
252.0,15,car,cooperative_awareness,3,0.174,0.243,0.254,0.279,0.224,0.168,29.52,0.0002,-22.33,-0.201
252.0,16,car,cooperative_awareness,3,0.174,0.244,0.253,0.279,0.224,172.0,5.74,0.9998,25.88,0.9414
252.0,17,car,cooperative_awareness,1,0.173,0.261,0.21,0.279,0.25,11.02,2.42,0.3794,0.59,0.138
252.0,18,motorcycle,cooperative_awareness,3,0.174,0.249,0.252,0.277,0.222,1.217,9.0,0.0042,-13.66,-0.112
252.0,19,car,cooperative_awareness,3,0.175,0.277,0.205,0.273,0.244,0.003,1392.08,0.0,-60.0,-0.4308
252.0,20,motorcycle,cooperative_awareness,3,0.174,0.238,0.245,0.273,0.244,24.282,5.88,0.4309,1.21,0.1447
252.0,21,motorcycle,cooperative_awareness,3,0.175,0.25,0.239,0.27,0.242,172.199,5.74,0.9998,25.91,0.9411
252.0,22,car,cooperative_awareness,1,0.182,0.221,0.232,0.253,0.294,0.274,16.68,0.0012,-17.18,-0.1365
252.0,23,car,cooperative_awareness,6,0.174,0.249,0.252,0.277,0.222,0.058,69.32,0.0,-60.0,-0.2891
252.0,24,truck,cooperative_awareness,1,0.172,0.24,0.23,0.279,0.25,1.72,4.38,0.021,-8.98,-0.0635
252.0,25,car,cooperative_awareness,1,0.173,0.245,0.228,0.278,0.249,16.45,2.3,0.6101,3.28,0.2184
252.0,26,car,cooperative_awareness,3,0.175,0.277,0.205,0.273,0.244,0.003,1392.08,0.0,-60.0,-0.4308
252.0,27,car,cooperative_awareness,1,0.176,0.238,0.24,0.265,0.257,169.874,2.08,1.0,51.14,0.987
252.0,28,motorcycle,cooperative_awareness,3,0.172,0.244,0.239,0.287,0.23,9.771,6.13,0.1109,-3.95,0.0036
252.0,29,car,cooperative_awareness,3,0.175,0.256,0.25,0.274,0.22,0.017,243.59,0.0,-32.34,-0.3808
252.0,3,car,cooperative_awareness,3,0.172,0.249,0.237,0.285,0.229,0.076,58.41,0.0001,-25.79,-0.2764
252.0,30,motorcycle,cooperative_awareness,3,0.173,0.258,0.239,0.28,0.224,31.788,5.84,0.5892,3.03,0.2415
252.0,31,motorcycle,cooperative_awareness,3,0.175,0.248,0.245,0.268,0.24,185.48,5.74,0.9999,27.91,0.9986
252.0,32,car,cooperative_awareness,3,0.175,0.248,0.243,0.269,0.24,9.436,6.14,0.1049,-4.12,-0.0374
252.0,33,truck,cooperative_awareness,3,0.174,0.257,0.245,0.277,0.222,1.996,7.72,0.009,-11.45,-0.097
252.0,34,car,cooperative_awareness,1,0.176,0.236,0.241,0.265,0.257,89.638,2.1,0.9998,26.97,0.7185
252.0,35,car,cooperative_awareness,1,0.172,0.252,0.213,0.283,0.253,58.615,2.13,0.9957,17.57,0.5702
252.0,37,car,cooperative_awareness,1,0.175,0.251,0.207,0.275,0.267,0.052,78.26,0.0001,-24.38,-0.2967
252.0,38,motorcycle,cooperative_awareness,3,0.173,0.26,0.233,0.282,0.226,0.937,9.99,0.0028,-14.82,-0.126
252.0,39,car,cooperative_awareness,3,0.175,0.249,0.243,0.268,0.24,19.202,5.92,0.3132,-0.24,0.0856
252.0,4,motorcycle,cooperative_awareness,3,0.17,0.26,0.218,0.29,0.232,110.189,5.75,0.9938,16.49,0.6829
252.0,40,motorcycle,cooperative_awareness,3,0.175,0.237,0.248,0.272,0.243,15.157,5.98,0.2207,-1.61,0.0276
252.0,41,car,cooperative_awareness,3,0.175,0.242,0.245,0.271,0.242,11.741,6.06,0.1484,-2.99,-0.0051
252.0,42,car,cooperative_awareness,1,0.175,0.244,0.209,0.278,0.269,12.186,2.39,0.433,1.23,0.132
252.0,43,car,cooperative_awareness,3,0.174,0.246,0.253,0.278,0.223,114.74,5.75,0.9951,17.19,0.7157
252.0,44,car,cooperative_awareness,3,0.174,0.255,0.25,0.275,0.22,7.978,6.22,0.0802,-4.97,-0.0592
252.0,45,car,cooperative_awareness,1,0.176,0.244,0.239,0.262,0.254,90.016,2.1,0.9998,27.09,0.717
252.0,46,car,cooperative_awareness,3,0.176,0.249,0.244,0.268,0.239,12.256,6.04,0.1588,-2.76,-0.0038
252.0,47,car,cooperative_awareness,3,0.174,0.251,0.251,0.276,0.222,0.035,120.72,0.0,-29.19,-0.3767
252.0,48,car,cooperative_awareness,3,0.173,0.255,0.24,0.281,0.225,0.008,525.7,0.0,-35.74,-0.3808
252.0,49,car,cooperative_awareness,3,0.174,0.255,0.249,0.275,0.22,143.257,5.74,0.9989,21.53,0.8281
252.0,5,car,cooperative_awareness,3,0.18,0.26,0.234,0.257,0.249,3.623,6.82,0.0228,-8.74,-0.0748
252.0,50,car,cooperative_awareness,1,0.183,0.234,0.227,0.25,0.289,0.009,458.84,0.0,-32.17,-0.3685
252.0,51,car,cooperative_awareness,1,0.176,0.242,0.239,0.263,0.256,0.064,64.85,0.0001,-23.54,-0.2657
252.0,52,car,cooperative_awareness,3,0.174,0.234,0.248,0.273,0.244,0.168,29.55,0.0002,-22.34,-0.2011
252.0,53,truck,cooperative_awareness,3,0.175,0.249,0.239,0.27,0.242,13.336,6.02,0.1812,-2.31,0.0124
252.0,54,car,cooperative_awareness,3,0.175,0.255,0.251,0.274,0.22,18.351,5.93,0.2934,-0.51,0.0752
252.0,55,car,cooperative_awareness,3,0.17,0.251,0.221,0.293,0.235,1.184,9.09,0.004,-13.78,-0.1164
252.0,56,car,cooperative_awareness,1,0.183,0.231,0.227,0.251,0.291,0.119,35.54,0.0003,-20.8,-0.1931
252.0,57,motorcycle,cooperative_awareness,1,0.173,0.244,0.23,0.278,0.248,0.644,8.27,0.0045,-13.4,-0.0991
252.0,58,car,cooperative_awareness,3,0.175,0.248,0.243,0.268,0.24,156.959,5.74,0.9995,23.61,0.8826
252.0,59,car,cooperative_awareness,1,0.183,0.234,0.22,0.253,0.293,75.247,2.11,0.9993,22.63,0.6591
252.0,6,bus,cooperative_awareness,3,0.173,0.245,0.249,0.281,0.225,22.723,5.89,0.3952,0.78,0.1323
252.0,60,emergency,cooperative_awareness,3,0.179,0.268,0.243,0.265,0.225,254.642,5.73,1.0,38.33,1.0507
252.0,61,car,cooperative_awareness,1,0.176,0.246,0.238,0.262,0.254,1.178,5.45,0.0116,-10.7,-0.0803
252.0,62,car,cooperative_awareness,1,0.173,0.257,0.221,0.275,0.246,2.026,4.03,0.0272,-8.22,-0.0549
252.0,63,motorcycle,cooperative_awareness,3,0.174,0.231,0.25,0.274,0.245,8.376,6.19,0.0867,-4.73,-0.0503
252.0,64,motorcycle,cooperative_awareness,3,0.173,0.258,0.239,0.279,0.224,6.606,6.32,0.0593,-5.9,-0.0721
252.0,65,motorcycle,cooperative_awareness,3,0.175,0.252,0.244,0.266,0.238,0.038,109.96,0.0,-28.76,-0.3745
252.0,66,car,cooperative_awareness,3,0.173,0.261,0.233,0.281,0.225,178.241,5.74,0.9998,26.82,0.9692
252.0,67,car,cooperative_awareness,3,0.176,0.249,0.245,0.267,0.239,0.279,20.07,0.0004,-20.13,-0.1707
252.0,68,car,cooperative_awareness,1,0.183,0.233,0.228,0.249,0.289,2.724,3.53,0.0436,-6.82,-0.0429
252.0,69,car,cooperative_awareness,3,0.173,0.242,0.232,0.278,0.248,0.003,1392.08,0.0,-40.26,-0.381
252.0,7,car,cooperative_awareness,1,0.182,0.218,0.233,0.254,0.295,2.332,3.77,0.034,-7.56,-0.0519
252.0,70,car,cooperative_awareness,3,0.174,0.231,0.25,0.274,0.245,17.839,5.94,0.2815,-0.68,0.0689
252.0,71,truck,cooperative_awareness,1,0.182,0.219,0.228,0.256,0.297,0.895,6.53,0.0076,-11.94,-0.0859
252.0,72,motorcycle,cooperative_awareness,3,0.174,0.234,0.248,0.273,0.244,0.048,88.94,0.0,-27.78,-0.3475
252.0,73,car,cooperative_awareness,3,0.174,0.246,0.253,0.278,0.223,0.009,476.2,0.0,-35.31,-0.3808
252.0,74,car,cooperative_awareness,1,0.176,0.244,0.24,0.262,0.254,0.41,11.81,0.0023,-15.4,-0.1275
252.0,75,car,cooperative_awareness,3,0.179,0.273,0.245,0.268,0.215,0.012,341.85,0.0,-33.85,-0.3913
252.0,76,bus,cooperative_awareness,3,0.175,0.246,0.241,0.271,0.242,0.014,295.91,0.0,-33.21,-0.3808
252.0,77,car,cooperative_awareness,1,0.182,0.232,0.204,0.261,0.303,30.798,2.19,0.9132,8.72,0.3902
252.0,78,car,cooperative_awareness,3,0.174,0.261,0.242,0.276,0.221,0.014,286.13,0.0,-33.06,-0.3808
252.0,79,car,cooperative_awareness,3,0.174,0.233,0.249,0.274,0.245,46.257,5.8,0.8014,5.99,0.4061
252.0,8,car,cooperative_awareness,1,0.176,0.236,0.241,0.266,0.258,2.028,4.03,0.0273,-8.21,-0.0992
252.0,80,car,cooperative_awareness,1,0.175,0.233,0.233,0.271,0.263,0.005,747.82,0.0,-34.3,-0.3685
252.0,81,car,cooperative_awareness,1,0.176,0.248,0.23,0.265,0.257,0.002,1993.34,0.0,-38.56,-0.3685
252.0,82,car,cooperative_awareness,1,0.175,0.232,0.226,0.275,0.267,106.905,2.1,1.0,32.18,0.798
